time,"V(1,0)","P(3,0)","V(3,0)","V(5,0)"
3.540000e-10,4.384572e-19,7.013301e+00,-1.753829e-18,0.000000e+00
3.542500e-10,4.384572e-19,7.013301e+00,2.630743e-18,0.000000e+00
3.545000e-10,-1.863443e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.547500e-10,8.769145e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.550000e-10,2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.552500e-10,2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.555000e-10,2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.557500e-10,2.192286e-19,7.013301e+00,3.507658e-18,0.000000e+00
3.560000e-10,0.000000e+00,7.013301e+00,1.753829e-18,0.000000e+00
3.562500e-10,-6.576859e-19,7.013301e+00,-8.769145e-19,0.000000e+00
3.565000e-10,-3.288429e-18,7.013301e+00,-1.753829e-18,0.000000e+00
3.567500e-10,0.000000e+00,7.013301e+00,0.000000e+00,0.000000e+00
3.570000e-10,-1.096143e-19,7.013301e+00,-8.769145e-19,0.000000e+00
3.572500e-10,2.082672e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.575000e-10,2.082672e-18,7.013301e+00,2.630743e-18,0.000000e+00
3.577500e-10,1.096143e-18,7.013301e+00,8.769145e-19,0.000000e+00
3.580000e-10,5.699944e-18,7.013301e+00,3.507658e-18,0.000000e+00
3.582500e-10,-1.753829e-18,7.013301e+00,-1.753829e-18,0.000000e+00
3.585000e-10,-3.617272e-18,7.013301e+00,2.630743e-18,0.000000e+00
3.587500e-10,-3.069201e-18,7.013301e+00,0.000000e+00,0.000000e+00
3.590000e-10,-2.959586e-18,7.013301e+00,-1.753829e-18,0.000000e+00
3.592500e-10,1.534600e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.595000e-10,2.411515e-18,7.013301e+00,4.384572e-18,0.000000e+00
3.597500e-10,1.315372e-18,7.013301e+00,8.769145e-19,0.000000e+00
3.600000e-10,3.178815e-18,7.013301e+00,3.507658e-18,0.000000e+00
3.602500e-10,-5.480715e-19,7.013301e+00,5.261487e-18,0.000000e+00
3.605000e-10,-1.315372e-18,7.013301e+00,-4.384572e-18,0.000000e+00
3.607500e-10,-4.384572e-19,7.013301e+00,-8.769145e-19,0.000000e+00
3.610000e-10,-4.384572e-19,7.013301e+00,0.000000e+00,0.000000e+00
3.612500e-10,1.205757e-18,7.013301e+00,-8.769145e-19,0.000000e+00
3.615000e-10,1.534600e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.617500e-10,-1.973058e-18,7.013301e+00,8.769145e-19,0.000000e+00
3.620000e-10,7.673002e-19,7.013301e+00,4.384572e-18,0.000000e+00
3.622500e-10,2.192286e-19,7.013301e+00,2.630743e-18,0.000000e+00
3.625000e-10,1.096143e-18,7.013301e+00,-1.753829e-18,0.000000e+00
3.627500e-10,-1.753829e-18,7.013301e+00,4.384572e-18,0.000000e+00
3.630000e-10,-1.863443e-18,7.013301e+00,-1.753829e-18,0.000000e+00
3.632500e-10,1.096143e-18,7.013301e+00,2.630743e-18,0.000000e+00
3.635000e-10,2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.637500e-10,1.315372e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.640000e-10,1.096143e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.642500e-10,-2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.645000e-10,2.192286e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.647500e-10,0.000000e+00,7.013301e+00,3.507658e-18,0.000000e+00
3.650000e-10,2.849972e-18,7.013301e+00,1.753829e-18,0.000000e+00
3.652500e-10,-1.753829e-18,7.013301e+00,-8.769145e-19,0.000000e+00
3.655000e-10,8.769145e-19,7.013301e+00,-1.753829e-18,0.000000e+00
3.657500e-10,1.096143e-19,7.013301e+00,0.000000e+00,0.000000e+00
3.660000e-10,4.384572e-19,7.013301e+00,-8.769145e-19,0.000000e+00
3.662500e-10,4.384572e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.665000e-10,-1.863443e-18,7.013301e+00,2.630743e-18,0.000000e+00
3.667500e-10,8.769145e-19,7.013301e+00,8.769145e-19,0.000000e+00
3.670000e-10,2.192286e-19,7.013301e+00,3.507658e-18,0.000000e+00
3.672500e-10,2.192286e-19,7.013301e+00,-1.753829e-18,0.000000e+00
3.675000e-10,2.192286e-19,7.013301e+00,2.630743e-18,0.000000e+00
3.677500e-10,2.192286e-19,7.013301e+00,0.000000e+00,0.000000e+00
3.680000e-10,0.000000e+00,7.013301e+00,-1.753829e-18,0.000000e+00
3.682500e-10,-6.576859e-19,7.013301e+00,1.753829e-18,0.000000e+00
3.685000e-10,-3.288429e-18,7.013301e+00,4.384572e-18,0.000000e+00
3.687500e-10,0.000000e+00,7.013301e+00,8.769145e-19,0.000000e+00
3.690000e-10,-1.096143e-19,7.013301e+00,3.507658e-18,0.000000e+00
3.692500e-10,2.082672e-18,7.013301e+00,5.261487e-18,0.000000e+00
3.695000e-10,2.082672e-18,7.013301e+00,-4.384572e-18,0.000000e+00
3.697500e-10,1.096143e-18,7.013301e+00,-8.769145e-19,0.000000e+00
3.700000e-10,5.699944e-18,7.013301e+00,0.000000e+00,0.000000e+00
3.702500e-10,4.246967e-04,7.013301e+00,1.568485e-10,5.279025e-16
3.705000e-10,3.749918e-04,7.013302e+00,1.003144e-09,6.259416e-15
3.707500e-10,4.554079e-04,7.013304e+00,3.906483e-09,4.122024e-14
3.710000e-10,5.183226e-04,7.013310e+00,1.153903e-08,1.968287e-13
3.712500e-10,5.549696e-04,7.013327e+00,2.819625e-08,7.552093e-13
3.715000e-10,5.689760e-04,7.013362e+00,5.962653e-08,2.458576e-12
3.717500e-10,5.717297e-04,7.013431e+00,1.121420e-07,7.019262e-12
3.720000e-10,5.769214e-04,7.013551e+00,1.910223e-07,1.796597e-11
3.722500e-10,5.967664e-04,7.013742e+00,2.986025e-07,4.187258e-11
3.725000e-10,6.405288e-04,7.014025e+00,4.327914e-07,8.989421e-11
3.727500e-10,7.138930e-04,7.014416e+00,5.869221e-07,1.793427e-10
3.730000e-10,8.148433e-04,7.014927e+00,7.516495e-07,3.348077e-10
3.732500e-10,9.192679e-04,7.015563e+00,9.190471e-07,5.881627e-10
3.735000e-10,9.656374e-04,7.016326e+00,1.088246e-06,9.768049e-10
3.737500e-10,8.962777e-04,7.017224e+00,1.271235e-06,1.539796e-09
3.740000e-10,7.379334e-04,7.018282e+00,1.497194e-06,2.312242e-09
3.742500e-10,5.794571e-04,7.019553e+00,1.814009e-06,3.319207e-09
3.745000e-10,4.948076e-04,7.021135e+00,2.286032e-06,4.571480e-09
3.747500e-10,4.999526e-04,7.023175e+00,2.987789e-06,6.066209e-09
3.750000e-10,5.614390e-04,7.025878e+00,3.995891e-06,7.795373e-09
3.752500e-10,6.331169e-04,7.029506e+00,5.383861e-06,9.764003e-09
3.755000e-10,6.846035e-04,7.034373e+00,7.222507e-06,1.201794e-08
3.757500e-10,7.115118e-04,7.040846e+00,9.578997e-06,1.467806e-08
3.760000e-10,7.287478e-04,7.049338e+00,1.250666e-05,1.797521e-08
3.762500e-10,-9.115545e-05,7.060289e+00,1.603613e-05,2.227802e-08
3.765000e-10,3.152953e-05,7.074161e+00,2.018368e-05,2.810583e-08
3.767500e-10,-1.298313e-04,7.091444e+00,2.499557e-05,3.612065e-08
3.770000e-10,-2.900595e-04,7.112717e+00,3.063169e-05,4.709670e-08
3.772500e-10,-4.207127e-04,7.138776e+00,3.745409e-05,6.187262e-08
3.775000e-10,-4.994387e-04,7.170793e+00,4.607018e-05,8.129923e-08
3.777500e-10,-5.189006e-04,7.210514e+00,5.735985e-05,1.062047e-07
3.780000e-10,-4.920768e-04,7.260515e+00,7.259027e-05,1.374058e-07
3.782500e-10,-4.446320e-04,7.324589e+00,9.361016e-05,1.757995e-07
3.785000e-10,-4.024223e-04,7.408087e+00,1.227041e-04,2.225693e-07
3.787500e-10,-3.836258e-04,7.517507e+00,1.611061e-04,2.795320e-07
3.790000e-10,-3.970698e-04,7.658915e+00,2.072080e-04,3.496246e-07
3.792500e-10,-4.440732e-04,7.836993e+00,2.585621e-04,4.374830e-07
3.795000e-10,-5.210508e-04,8.056021e+00,3.152869e-04,5.500225e-07
3.797500e-10,-6.208268e-04,8.322465e+00,3.819646e-04,6.969085e-07
3.800000e-10,-7.303743e-04,8.647187e+00,4.658302e-04,8.908713e-07
3.802500e-10,-8.237619e-04,9.041698e+00,5.652805e-04,1.147959e-06
3.805000e-10,-8.594430e-04,9.501308e+00,6.478894e-04,1.487970e-06
3.807500e-10,-8.045680e-04,9.988175e+00,6.588640e-04,1.935388e-06
3.810000e-10,-6.723341e-04,1.044998e+01,5.914325e-04,2.521222e-06
3.812500e-10,-5.166154e-04,1.085843e+01,5.025845e-04,3.286321e-06
3.815000e-10,-3.946745e-04,1.122812e+01,4.611500e-04,4.286928e-06
3.817500e-10,-3.399304e-04,1.160118e+01,4.933215e-04,5.602672e-06
3.820000e-10,-3.555715e-04,1.199774e+01,5.375008e-04,7.344691e-06
3.822500e-10,1.086259e-06,1.238286e+01,4.994673e-04,9.660904e-06
3.825000e-10,-1.402503e-04,1.269789e+01,3.685734e-04,1.273908e-05
3.827500e-10,-1.500434e-04,1.290149e+01,1.946696e-04,1.681372e-05
3.830000e-10,-1.624633e-04,1.298870e+01,3.820601e-05,2.218971e-05
3.832500e-10,-1.868248e-04,1.298918e+01,-5.645306e-05,2.929533e-05
3.835000e-10,-2.321555e-04,1.295153e+01,-7.466342e-05,3.875997e-05
3.837500e-10,-3.078600e-04,1.292299e+01,-3.156576e-05,5.150421e-05
3.840000e-10,-4.242405e-04,1.293347e+01,3.947186e-05,6.889916e-05
3.842500e-10,-5.844804e-04,1.298914e+01,1.030316e-04,9.309457e-05
3.845000e-10,-7.497478e-04,1.307610e+01,1.350744e-04,1.275224e-04
3.847500e-10,-8.027420e-04,1.317035e+01,1.288528e-04,1.772353e-04
3.850000e-10,-6.603928e-04,1.324871e+01,9.271288e-05,2.488548e-04
3.852500e-10,-3.858744e-04,1.329694e+01,4.364719e-05,3.525377e-04
3.855000e-10,-9.126208e-05,1.331288e+01,-2.587826e-07,5.065065e-04
3.857500e-10,1.413529e-04,1.330475e+01,-2.654946e-05,7.377747e-04
3.860000e-10,2.743912e-04,1.328587e+01,-3.192610e-05,1.058024e-03
3.862500e-10,3.020764e-04,1.326876e+01,-2.136207e-05,1.381122e-03
3.865000e-10,2.417943e-04,1.326099e+01,-4.089443e-06,1.462630e-03
3.867500e-10,1.297409e-04,1.326396e+01,1.099834e-05,1.196263e-03
3.870000e-10,9.884139e-06,1.327434e+01,1.853609e-05,7.468374e-04
3.872500e-10,-8.117011e-05,1.328677e+01,1.769778e-05,2.976398e-04
3.875000e-10,-1.245817e-04,1.329661e+01,1.126230e-05,-4.774729e-05
3.877500e-10,-1.210339e-04,1.330168e+01,3.530328e-06,-2.576618e-04
3.880000e-10,-8.519530e-05,1.330242e+01,-1.879362e-06,-3.359543e-04
3.882500e-10,-3.692876e-05,1.330093e+01,-3.423902e-06,-3.036834e-04
3.885000e-10,6.508496e-06,1.329953e+01,-1.786710e-06,-1.984313e-04
3.887500e-10,3.478119e-05,1.329956e+01,9.900560e-07,-6.827246e-05
3.890000e-10,4.511641e-05,1.330097e+01,2.759268e-06,4.398718e-05
3.892500e-10,4.050690e-05,1.330260e+01,2.285049e-06,1.137829e-04
3.895000e-10,2.696335e-05,1.330297e+01,-3.351202e-07,1.374590e-04
3.897500e-10,1.091035e-05,1.330113e+01,-3.889458e-06,1.261326e-04
3.900000e-10,-2.661954e-06,1.329711e+01,-6.718878e-06,9.647471e-05
3.902500e-10,-1.106657e-05,1.329197e+01,-7.499027e-06,6.331318e-05
3.905000e-10,-1.388493e-05,1.328733e+01,-5.794023e-06,3.598046e-05
3.907500e-10,-1.231779e-05,1.328468e+01,-2.173296e-06,1.797903e-05
3.910000e-10,-8.300742e-06,1.328486e+01,2.098028e-06,8.603324e-06
3.912500e-10,-3.718305e-06,1.328775e+01,5.602573e-06,5.151838e-06
3.915000e-10,8.758888e-08,1.329241e+01,7.295978e-06,4.761576e-06
3.917500e-10,2.476286e-06,1.329742e+01,6.822329e-06,5.422459e-06
3.920000e-10,3.411321e-06,1.330139e+01,4.546343e-06,6.193564e-06
3.922500e-10,3.233142e-06,1.330340e+01,1.341368e-06,6.910795e-06
3.925000e-10,2.418281e-06,1.330318e+01,-1.755801e-06,7.727819e-06
3.927500e-10,1.400086e-06,1.330113e+01,-3.889690e-06,8.745869e-06
3.930000e-10,4.776156e-07,1.329811e+01,-4.619258e-06,9.852005e-06
3.932500e-10,-1.984971e-07,1.329509e+01,-3.982633e-06,1.075877e-05
3.935000e-10,-5.936067e-07,1.329286e+01,-2.401931e-06,1.115584e-05
3.937500e-10,-7.418496e-07,1.329187e+01,-4.879140e-07,1.086291e-05
3.940000e-10,-7.060334e-07,1.329214e+01,1.174541e-06,9.905743e-06
3.942500e-10,-5.531858e-07,1.329334e+01,2.189791e-06,8.494558e-06
3.945000e-10,-3.439666e-07,1.329496e+01,2.424608e-06,6.933221e-06
3.947500e-10,-1.295121e-07,1.329651e+01,1.988958e-06,5.509660e-06
3.950000e-10,5.014526e-08,1.329761e+01,1.150875e-06,4.412752e-06
3.952500e-10,1.686189e-07,1.329809e+01,2.255909e-07,3.699825e-06
3.955000e-10,2.158854e-07,1.329799e+01,-5.227962e-07,3.314536e-06
3.957500e-10,1.988638e-07,1.329748e+01,-9.417739e-07,3.136775e-06
3.960000e-10,1.381442e-07,1.329680e+01,-1.004893e-06,3.039324e-06
3.962500e-10,6.106760e-08,1.329617e+01,-7.875195e-07,2.929912e-06
3.965000e-10,-6.749436e-09,1.329575e+01,-4.204363e-07,2.768274e-06
3.967500e-10,-4.851382e-08,1.329559e+01,-4.000212e-08,2.559624e-06
3.970000e-10,-5.962013e-08,1.329566e+01,2.502506e-07,2.334136e-06
3.972500e-10,-4.650171e-08,1.329589e+01,3.988373e-07,2.124270e-06
3.975000e-10,-2.197423e-08,1.329617e+01,4.061045e-07,1.949084e-06
3.977500e-10,7.289074e-10,1.329642e+01,3.098796e-07,1.809338e-06
3.980000e-10,1.285108e-08,1.329659e+01,1.648306e-07,1.691989e-06
3.982500e-10,1.233240e-08,1.329666e+01,2.298166e-08,1.579467e-06
3.985000e-10,3.028478e-09,1.329664e+01,-7.955980e-08,1.458565e-06
3.987500e-10,-8.199574e-09,1.329657e+01,-1.277559e-07,1.325366e-06
3.990000e-10,-1.499138e-08,1.329648e+01,-1.255563e-07,1.185190e-06
3.992500e-10,-1.410452e-08,1.329641e+01,-8.922576e-08,1.048774e-06
3.995000e-10,-6.273561e-09,1.329636e+01,-3.924709e-08,9.270787e-07
3.997500e-10,4.713272e-09,1.329635e+01,6.544266e-09,8.270780e-07
4.000000e-10,1.403975e-08,1.329637e+01,3.704503e-08,7.498977e-07
4.002500e-10,1.799545e-08,1.329639e+01,4.886780e-08,6.914778e-07
4.005000e-10,1.535225e-08,1.329643e+01,4.486849e-08,6.449190e-07
4.007500e-10,7.560473e-09,1.329645e+01,3.136930e-08,6.032663e-07
4.010000e-10,-2.129114e-09,1.329647e+01,1.526113e-08,5.616284e-07
4.012500e-10,-1.011413e-08,1.329648e+01,1.853834e-09,5.180504e-07
4.015000e-10,-1.382105e-08,1.329648e+01,-6.132838e-09,4.731624e-07
4.017500e-10,-1.250800e-08,1.329647e+01,-8.495411e-09,4.290569e-07
4.020000e-10,-7.280516e-09,1.329647e+01,-6.750497e-09,3.880042e-07
4.022500e-10,-4.373282e-10,1.329646e+01,-3.083118e-09,3.515049e-07
4.025000e-10,5.509588e-09,1.329646e+01,5.586720e-10,3.199175e-07
4.027500e-10,8.736098e-09,1.329646e+01,2.989482e-09,2.926211e-07
4.030000e-10,8.620777e-09,1.329647e+01,3.889778e-09,2.684945e-07
4.032500e-10,5.757700e-09,1.329647e+01,3.591080e-09,2.464361e-07
4.035000e-10,1.549647e-09,1.329647e+01,2.717793e-09,2.257192e-07
4.037500e-10,-2.403077e-09,1.329647e+01,1.852987e-09,2.060965e-07
4.040000e-10,-4.871055e-09,1.329647e+01,1.335267e-09,1.876893e-07
4.042500e-10,-5.335104e-09,1.329648e+01,1.215715e-09,1.707677e-07
4.045000e-10,-4.024422e-09,1.329648e+01,1.339040e-09,1.555382e-07
4.047500e-10,-1.698361e-09,1.329648e+01,1.479692e-09,1.420214e-07
4.050000e-10,7.048711e-10,1.329648e+01,1.464413e-09,1.300409e-07
4.052500e-10,2.408817e-09,1.329648e+01,1.237697e-09,1.192976e-07
4.055000e-10,3.017592e-09,1.329648e+01,8.604361e-10,1.094773e-07
4.057500e-10,2.565467e-09,1.329648e+01,4.600247e-10,1.003408e-07
4.060000e-10,1.416134e-09,1.329648e+01,1.639833e-10,9.176534e-08
4.062500e-10,7.647738e-11,1.329648e+01,4.730196e-11,8.373470e-08
4.065000e-10,-9.959039e-10,1.329648e+01,1.110570e-10,7.629405e-08
4.067500e-10,-1.527401e-09,1.329648e+01,2.937454e-10,6.949620e-08
4.070000e-10,-1.474345e-09,1.329648e+01,5.040515e-10,6.336080e-08
4.072500e-10,-9.851815e-10,1.329648e+01,6.582754e-10,5.785824e-08
4.075000e-10,-3.100455e-10,1.329648e+01,7.076786e-10,5.291730e-08
4.077500e-10,3.011761e-10,1.329648e+01,6.479910e-10,4.844713e-08
4.080000e-10,6.769632e-10,1.329648e+01,5.115328e-10,4.436146e-08
4.082500e-10,7.591331e-10,1.329648e+01,3.485436e-10,4.059549e-08
4.085000e-10,5.937924e-10,1.329648e+01,2.066462e-10,3.711123e-08
4.087500e-10,2.917381e-10,1.329648e+01,1.159563e-10,3.389263e-08
4.090000e-10,-2.172165e-11,1.329648e+01,8.360142e-11,3.093509e-08
4.092500e-10,-2.490797e-10,1.329648e+01,9.722774e-11,2.823475e-08
4.095000e-10,-3.437065e-10,1.329648e+01,1.340612e-10,2.578146e-08
4.097500e-10,-3.112795e-10,1.329648e+01,1.710339e-10,2.355697e-08
4.100000e-10,-1.946189e-10,1.329648e+01,1.922680e-10,2.153721e-08
4.102500e-10,-5.093134e-11,1.329648e+01,1.920942e-10,1.969665e-08
4.105000e-10,6.946626e-11,1.329649e+01,1.738097e-10,1.801248e-08
4.107500e-10,1.367033e-10,1.329649e+01,1.457997e-10,1.646692e-08
4.110000e-10,1.450160e-10,1.329649e+01,1.171132e-10,1.504749e-08
4.112500e-10,1.080132e-10,1.329649e+01,9.417894e-11,1.374558e-08
4.115000e-10,4.927004e-11,1.329649e+01,7.946457e-11,1.255443e-08
4.117500e-10,-7.575069e-12,1.329649e+01,7.195605e-11,1.146736e-08
4.120000e-10,-4.602525e-11,1.329649e+01,6.872080e-11,1.047687e-08
4.122500e-10,-5.975263e-11,1.329649e+01,6.664705e-11,9.574572e-09
4.125000e-10,-5.167315e-11,1.329649e+01,6.366248e-11,8.751776e-09
4.127500e-10,-3.045585e-11,1.329649e+01,5.914205e-11,8.000238e-09
4.130000e-10,-6.259665e-12,1.329649e+01,5.360917e-11,7.312733e-09
4.132500e-10,1.277543e-11,1.329649e+01,4.807336e-11,6.683271e-09
4.135000e-10,2.242077e-11,1.329649e+01,4.338477e-11,6.106969e-09
4.137500e-10,2.251560e-11,1.329649e+01,3.986473e-11,5.579723e-09
4.140000e-10,1.583795e-11,1.329649e+01,3.728412e-11,5.097849e-09
4.142500e-10,6.404965e-12,1.329649e+01,3.509860e-11,4.657822e-09
4.145000e-10,-2.111559e-12,1.329649e+01,3.276938e-11,4.256176e-09
4.147500e-10,-7.402786e-12,1.329649e+01,3.000855e-11,3.889529e-09
4.150000e-10,-8.826651e-12,1.329649e+01,2.686129e-11,3.554680e-09
4.152500e-10,-7.112402e-12,1.329649e+01,2.362686e-11,3.248699e-09
4.155000e-10,-3.731759e-12,1.329649e+01,2.068690e-11,2.968974e-09
4.157500e-10,-2.269376e-13,1.329649e+01,1.833167e-11,2.713209e-09
4.160000e-10,2.284895e-12,1.329649e+01,1.665546e-11,2.479370e-09
4.162500e-10,3.329742e-12,1.329649e+01,1.554899e-11,2.265626e-09
4.165000e-10,3.031534e-12,1.329649e+01,1.477164e-11,2.070298e-09
4.167500e-10,1.894677e-12,1.329649e+01,1.405965e-11,1.891827e-09
4.170000e-10,5.324973e-13,1.329649e+01,1.322110e-11,1.728764e-09
4.172500e-10,-5.578046e-13,1.329649e+01,1.218548e-11,1.579771e-09
4.175000e-10,-1.116893e-12,1.329649e+01,1.099869e-11,1.443624e-09
4.177500e-10,-1.133753e-12,1.329649e+01,9.777933e-12,1.319209e-09
4.180000e-10,-7.741172e-13,1.329649e+01,8.651607e-12,1.205519e-09
4.182500e-10,-2.737421e-13,1.329649e+01,7.709590e-12,1.101634e-09
4.185000e-10,1.590307e-13,1.329649e+01,6.979180e-12,1.006713e-09
4.187500e-10,4.028582e-13,1.329649e+01,6.429284e-12,9.199796e-10
4.190000e-10,4.367650e-13,1.329649e+01,5.994266e-12,8.407232e-10
4.192500e-10,3.164742e-13,1.329649e+01,5.604182e-12,7.682912e-10
4.195000e-10,1.323720e-13,1.329649e+01,5.208877e-12,7.020895e-10
4.197500e-10,-3.167031e-14,1.329649e+01,4.788921e-12,6.415798e-10
4.200000e-10,-1.249796e-13,1.329649e+01,4.352930e-12,5.862753e-10
4.202500e-10,-1.375302e-13,1.329649e+01,3.925627e-12,5.357335e-10
4.205000e-10,-9.111339e-14,1.329649e+01,3.533522e-12,4.895507e-10
4.207500e-10,-2.202469e-14,1.329649e+01,3.193877e-12,4.473555e-10
4.210000e-10,3.631018e-14,1.329649e+01,2.909993e-12,4.088050e-10
4.212500e-10,6.458716e-14,1.329649e+01,2.673048e-12,3.735831e-10
4.215000e-10,6.064642e-14,1.329649e+01,2.467722e-12,3.413988e-10
4.217500e-10,3.523859e-14,1.329649e+01,2.278931e-12,3.119867e-10
4.220000e-10,4.368349e-15,1.329649e+01,2.096552e-12,2.851053e-10
4.222500e-10,-1.823292e-14,1.329649e+01,1.917272e-12,2.605361e-10
4.225000e-10,-2.574566e-14,1.329649e+01,1.743423e-12,2.380810e-10
4.227500e-10,-1.902981e-14,1.329649e+01,1.580154e-12,2.175596e-10
4.230000e-10,-4.328559e-15,1.329649e+01,1.432378e-12,1.988073e-10
4.232500e-10,1.053985e-14,1.329649e+01,1.302621e-12,1.816726e-10
4.235000e-10,1.954357e-14,1.329649e+01,1.190324e-12,1.660165e-10
4.237500e-10,2.034496e-14,1.329649e+01,1.092507e-12,1.517108e-10
4.240000e-10,1.429908e-14,1.329649e+01,1.005133e-12,1.386386e-10
4.242500e-10,5.069004e-15,1.329649e+01,9.244731e-13,1.266926e-10
4.245000e-10,-3.278126e-15,1.329649e+01,8.481306e-13,1.157753e-10
4.247500e-10,-7.900342e-15,1.329649e+01,7.752906e-13,1.057982e-10
4.250000e-10,-7.989129e-15,1.329649e+01,7.063108e-13,9.668043e-11
4.252500e-10,-4.565655e-15,1.329649e+01,6.421995e-13,8.834826e-11
4.255000e-10,2.824761e-16,1.329649e+01,5.838619e-13,8.073430e-11
4.257500e-10,4.456699e-15,1.329649e+01,5.316978e-13,7.377676e-11
4.260000e-10,6.560636e-15,1.329649e+01,4.854528e-13,6.741904e-11
4.262500e-10,6.297123e-15,1.329649e+01,4.443747e-13,6.160930e-11
4.265000e-10,4.277589e-15,1.329649e+01,4.074338e-13,5.630021e-11
4.267500e-10,1.627553e-15,1.329649e+01,3.737076e-13,5.144853e-11
4.270000e-10,-6.308304e-16,1.329649e+01,3.424719e-13,4.701485e-11
4.272500e-10,-1.784740e-15,1.329649e+01,3.133321e-13,4.296315e-11
4.275000e-10,-1.756021e-15,1.329649e+01,2.861810e-13,3.926063e-11
4.277500e-10,-8.580608e-16,1.329649e+01,2.610434e-13,3.587722e-11
4.280000e-10,3.319121e-16,1.329649e+01,2.379911e-13,3.278545e-11
4.282500e-10,1.307260e-15,1.329649e+01,2.170293e-13,2.996015e-11
4.285000e-10,1.748129e-15,1.329649e+01,1.980950e-13,2.737837e-11
4.287500e-10,1.633253e-15,1.329649e+01,1.809899e-13,2.501904e-11
4.290000e-10,1.113572e-15,1.329649e+01,1.655123e-13,2.286300e-11
4.292500e-10,4.855914e-16,1.329649e+01,1.514466e-13,2.089273e-11
4.295000e-10,-1.249603e-17,1.329649e+01,1.385735e-13,1.909223e-11
4.297500e-10,-2.450976e-16,1.329649e+01,1.267457e-13,1.744689e-11
4.300000e-10,-2.186805e-16,1.329649e+01,1.158772e-13,1.594336e-11
4.302500e-10,-1.030375e-17,1.329649e+01,1.058769e-13,1.456941e-11
4.305000e-10,2.429053e-16,1.329649e+01,9.670262e-14,1.331388e-11
4.307500e-10,4.266189e-16,1.329649e+01,8.831055e-14,1.216657e-11
4.310000e-10,4.858106e-16,1.329649e+01,8.065158e-14,1.111810e-11
4.312500e-10,4.292496e-16,1.329649e+01,7.367134e-14,1.015998e-11
4.315000e-10,2.896010e-16,1.329649e+01,6.730845e-14,9.284434e-12
4.317500e-10,1.417313e-16,1.329649e+01,6.152081e-14,8.484312e-12
4.320000e-10,4.253035e-17,1.329649e+01,5.623477e-14,7.753159e-12
4.322500e-10,4.165344e-18,1.329649e+01,5.140473e-14,7.085006e-12
4.325000e-10,2.005942e-17,1.329649e+01,4.699034e-14,6.474460e-12
4.327500e-10,6.543974e-17,1.329649e+01,4.295127e-14,5.916503e-12
4.330000e-10,1.138893e-16,1.329649e+01,3.924368e-14,5.406657e-12
4.332500e-10,1.481985e-16,1.329649e+01,3.586229e-14,4.940722e-12
4.335000e-10,1.533504e-16,1.329649e+01,3.277380e-14,4.514966e-12
4.337500e-10,1.294545e-16,1.329649e+01,2.994137e-14,4.125874e-12
4.340000e-10,9.382985e-17,1.329649e+01,2.735447e-14,3.770318e-12
4.342500e-10,5.349178e-17,1.329649e+01,2.499557e-14,3.445400e-12
4.345000e-10,3.134969e-17,1.329649e+01,2.284362e-14,3.148481e-12
4.347500e-10,2.170363e-17,1.329649e+01,2.087758e-14,2.877163e-12
4.350000e-10,2.258055e-17,1.329649e+01,1.907114e-14,2.629218e-12
4.352500e-10,3.266506e-17,1.329649e+01,1.743306e-14,2.402628e-12
4.355000e-10,4.373611e-17,1.329649e+01,1.593178e-14,2.195590e-12
4.357500e-10,5.590330e-17,1.329649e+01,1.455853e-14,2.006386e-12
4.360000e-10,5.414947e-17,1.329649e+01,1.331332e-14,1.833474e-12
4.362500e-10,4.877837e-17,1.329649e+01,1.216105e-14,1.675482e-12
4.365000e-10,3.595349e-17,1.329649e+01,1.111577e-14,1.531093e-12
4.367500e-10,2.345746e-17,1.329649e+01,1.015467e-14,1.399142e-12
4.370000e-10,1.172873e-17,1.329649e+01,9.276001e-15,1.278573e-12
4.372500e-10,1.797675e-17,1.329649e+01,8.479763e-15,1.168389e-12
4.375000e-10,1.161912e-17,1.329649e+01,7.748416e-15,1.067705e-12
4.377500e-10,1.304410e-17,1.329649e+01,7.081961e-15,9.756901e-13
4.380000e-10,1.633253e-17,1.329649e+01,6.471629e-15,8.916116e-13
4.382500e-10,1.633253e-17,1.329649e+01,5.913911e-15,8.147693e-13
4.385000e-10,1.644215e-17,1.329649e+01,5.405301e-15,7.445635e-13
4.387500e-10,1.797675e-17,1.329649e+01,4.930013e-15,6.803909e-13
4.390000e-10,1.709983e-17,1.329649e+01,4.514356e-15,6.217587e-13
4.392500e-10,1.172873e-17,1.329649e+01,4.121498e-15,5.681827e-13
4.395000e-10,1.172873e-17,1.329649e+01,3.767225e-15,5.192176e-13
