time,"V(2)","V(22)","V(222)","V(2222)","V(R169)","V(R170)","V(R171)","V(R172)","V(R173)","V(R174)","V(R175)","V(R176)"
3.207500e-10,-1.087727e-08,-7.656731e-10,-7.656731e-10,-7.656731e-10,5.480715e-19,4.384572e-19,4.384572e-19,2.192286e-19,4.384572e-19,0.000000e+00,3.288429e-19,5.480715e-19
3.210000e-10,-1.117402e-08,1.368222e-09,1.368222e-09,1.368222e-09,1.534600e-18,1.315372e-18,1.753829e-18,1.205757e-18,1.424986e-18,1.096143e-18,1.534600e-18,1.973058e-18
3.212500e-10,-1.081063e-08,3.285868e-09,3.285868e-09,3.285868e-09,4.384572e-19,1.424986e-18,4.384572e-19,1.534600e-18,4.384572e-19,8.769145e-19,3.288429e-19,1.315372e-18
3.215000e-10,-9.849685e-09,4.890549e-09,4.890549e-09,4.890549e-09,7.673002e-19,5.480715e-19,6.576859e-19,4.384572e-19,4.384572e-19,-1.096143e-19,4.384572e-19,0.000000e+00
3.217500e-10,-8.384229e-09,6.109908e-09,6.109908e-09,6.109908e-09,4.384572e-19,6.576859e-19,5.480715e-19,6.576859e-19,6.576859e-19,2.192286e-19,6.576859e-19,6.576859e-19
3.220000e-10,-6.530536e-09,6.898629e-09,6.898629e-09,6.898629e-09,5.480715e-19,7.673002e-19,6.576859e-19,5.480715e-19,6.576859e-19,2.192286e-19,6.576859e-19,4.384572e-19
3.222500e-10,-4.419972e-09,7.239378e-09,7.239378e-09,7.239378e-09,1.863443e-18,1.753829e-18,1.534600e-18,1.534600e-18,1.753829e-18,1.315372e-18,1.753829e-18,1.315372e-18
3.225000e-10,-2.190461e-09,7.142035e-09,7.142035e-09,7.142035e-09,7.673002e-19,1.644215e-18,6.576859e-19,1.315372e-18,6.576859e-19,8.769145e-19,6.576859e-19,1.534600e-18
3.227500e-10,2.190362e-11,6.641383e-09,6.641383e-09,6.641383e-09,1.205757e-18,5.480715e-19,7.673002e-19,3.288429e-19,8.769145e-19,0.000000e+00,1.096143e-18,4.384572e-19
3.230000e-10,2.090645e-09,5.793474e-09,5.793474e-09,5.793474e-09,1.205757e-18,6.576859e-19,8.769145e-19,6.576859e-19,1.096143e-18,2.192286e-19,8.769145e-19,8.769145e-19
3.232500e-10,3.905651e-09,4.670969e-09,4.670969e-09,4.670969e-09,1.096143e-18,6.576859e-19,9.865288e-19,8.769145e-19,1.096143e-18,3.288429e-19,8.769145e-19,3.288429e-19
3.235000e-10,5.378560e-09,3.357793e-09,3.357793e-09,3.357794e-09,1.863443e-18,1.863443e-18,2.192286e-18,1.753829e-18,2.192286e-18,1.096143e-18,2.192286e-18,1.315372e-18
3.237500e-10,6.446538e-09,1.943464e-09,1.943464e-09,1.943464e-09,8.769145e-19,1.534600e-18,1.096143e-18,1.644215e-18,1.096143e-18,9.865288e-19,8.769145e-19,1.753829e-18
3.240000e-10,7.074338e-09,5.174508e-10,5.174508e-10,5.174508e-10,7.673002e-19,8.769145e-19,1.096143e-18,9.865288e-19,1.096143e-18,4.384572e-19,1.096143e-18,6.576859e-19
3.242500e-10,7.254612e-09,-8.361064e-10,-8.361064e-10,-8.361064e-10,1.096143e-18,8.769145e-19,1.315372e-18,1.096143e-18,1.315372e-18,4.384572e-19,9.865288e-19,6.576859e-19
3.245000e-10,7.006567e-09,-2.043017e-09,-2.043017e-09,-2.043017e-09,1.096143e-18,8.769145e-19,1.205757e-18,1.205757e-18,1.205757e-18,4.384572e-19,1.096143e-18,1.096143e-18
3.247500e-10,6.373142e-09,-3.042777e-09,-3.042777e-09,-3.042777e-09,2.411515e-18,2.192286e-18,2.411515e-18,1.973058e-18,2.411515e-18,1.534600e-18,2.411515e-18,2.301901e-18
3.250000e-10,5.416968e-09,-3.791242e-09,-3.791242e-09,-3.791242e-09,1.315372e-18,2.192286e-18,1.205757e-18,2.301901e-18,1.205757e-18,1.534600e-18,1.315372e-18,1.863443e-18
3.252500e-10,4.215420e-09,-4.262157e-09,-4.262157e-09,-4.262157e-09,1.534600e-18,1.315372e-18,1.534600e-18,1.534600e-18,1.534600e-18,3.288429e-19,1.534600e-18,1.424986e-18
3.255000e-10,2.855115e-09,-4.447516e-09,-4.447516e-09,-4.447516e-09,1.973058e-18,1.644215e-18,1.973058e-18,1.424986e-18,1.753829e-18,3.288429e-19,1.973058e-18,1.644215e-18
3.257500e-10,1.426203e-09,-4.356802e-09,-4.356802e-09,-4.356802e-09,1.973058e-18,1.534600e-18,2.192286e-18,1.753829e-18,1.973058e-18,4.384572e-19,1.973058e-18,1.534600e-18
3.260000e-10,1.682558e-11,-4.015232e-09,-4.015232e-09,-4.015232e-09,3.069201e-18,2.740358e-18,3.069201e-18,2.630743e-18,2.959586e-18,1.534600e-18,3.069201e-18,2.740358e-18
3.262500e-10,-1.291962e-09,-3.461173e-09,-3.461173e-09,-3.461173e-09,1.973058e-18,2.630743e-18,2.301901e-18,2.740358e-18,1.863443e-18,1.534600e-18,2.192286e-18,2.849972e-18
3.265000e-10,-2.430517e-09,-2.742939e-09,-2.742939e-09,-2.742939e-09,2.192286e-18,2.192286e-18,2.082672e-18,1.863443e-18,2.192286e-18,3.288429e-19,2.192286e-18,1.753829e-18
3.267500e-10,-3.343975e-09,-1.915202e-09,-1.915202e-09,-1.915202e-09,2.411515e-18,2.301901e-18,2.192286e-18,2.192286e-18,2.301901e-18,7.673002e-19,2.411515e-18,1.973058e-18
3.270000e-10,-3.994525e-09,-1.035257e-09,-1.035257e-09,-1.035257e-09,2.630743e-18,2.521129e-18,2.411515e-18,2.521129e-18,2.411515e-18,6.576859e-19,2.411515e-18,2.521129e-18
3.272500e-10,-4.362508e-09,-1.593921e-10,-1.593921e-10,-1.593921e-10,3.726887e-18,3.178815e-18,3.726887e-18,3.507658e-18,3.726887e-18,1.644215e-18,3.726887e-18,3.507658e-18
3.275000e-10,-4.446366e-09,6.604473e-10,6.604474e-10,6.604474e-10,2.740358e-18,3.507658e-18,2.630743e-18,3.507658e-18,2.630743e-18,1.753829e-18,2.849972e-18,3.288429e-18
3.277500e-10,-4.261509e-09,1.379492e-09,1.379492e-09,1.379492e-09,2.849972e-18,2.521129e-18,2.849972e-18,2.630743e-18,2.849972e-18,6.576859e-19,3.069201e-18,2.849972e-18
3.280000e-10,-3.838235e-09,1.962354e-09,1.962354e-09,1.962354e-09,3.178815e-18,3.069201e-18,3.069201e-18,2.959586e-18,3.069201e-18,1.205757e-18,2.959586e-18,3.069201e-18
3.282500e-10,-3.218899e-09,2.384503e-09,2.384503e-09,2.384503e-09,3.288429e-18,3.288429e-18,3.288429e-18,3.069201e-18,3.069201e-18,9.865288e-19,3.507658e-18,3.178815e-18
3.285000e-10,-2.454540e-09,2.632981e-09,2.632981e-09,2.632981e-09,4.603801e-18,4.274958e-18,4.713415e-18,4.274958e-18,4.494187e-18,2.411515e-18,4.494187e-18,4.603801e-18
3.287500e-10,-1.601216e-09,2.706348e-09,2.706348e-09,2.706348e-09,3.726887e-18,4.713415e-18,3.617272e-18,4.603801e-18,3.726887e-18,2.192286e-18,3.507658e-18,4.823030e-18
3.290000e-10,-7.162746e-10,2.613927e-09,2.613927e-09,2.613927e-09,3.946115e-18,3.726887e-18,4.165344e-18,4.055729e-18,3.946115e-18,1.315372e-18,3.946115e-18,3.726887e-18
3.292500e-10,1.451935e-10,2.374437e-09,2.374437e-09,2.374437e-09,4.494187e-18,3.946115e-18,4.274958e-18,4.165344e-18,4.274958e-18,1.644215e-18,4.384572e-18,3.946115e-18
3.295000e-10,9.335262e-10,2.014141e-09,2.014141e-09,2.014141e-09,4.603801e-18,4.384572e-18,4.713415e-18,4.384572e-18,4.603801e-18,1.534600e-18,4.713415e-18,4.823030e-18
3.297500e-10,1.607113e-09,1.564657e-09,1.564657e-09,1.564657e-09,5.809558e-18,5.919173e-18,6.138401e-18,6.138401e-18,6.138401e-18,2.740358e-18,5.919173e-18,5.919173e-18
3.300000e-10,2.134346e-09,1.060595e-09,1.060595e-09,1.060595e-09,5.371101e-18,6.248016e-18,5.480715e-18,6.028787e-18,5.480715e-18,3.069201e-18,5.480715e-18,5.919173e-18
3.302500e-10,2.494824e-09,5.371783e-10,5.371783e-10,5.371783e-10,5.371101e-18,5.590330e-18,5.809558e-18,5.480715e-18,5.590330e-18,2.192286e-18,5.919173e-18,4.823030e-18
3.305000e-10,2.679783e-09,2.799478e-11,2.799479e-11,2.799476e-11,6.028787e-18,5.919173e-18,6.138401e-18,5.919173e-18,6.138401e-18,2.411515e-18,6.357630e-18,5.699944e-18
3.307500e-10,2.691785e-09,-4.369749e-10,-4.369749e-10,-4.369749e-10,6.248016e-18,6.138401e-18,6.576859e-18,6.467244e-18,6.686473e-18,2.411515e-18,6.796087e-18,6.248016e-18
3.310000e-10,2.543731e-09,-8.329619e-10,-8.329619e-10,-8.329619e-10,7.563387e-18,7.673002e-18,8.001845e-18,8.001845e-18,8.111459e-18,3.726887e-18,8.111459e-18,7.892230e-18
3.312500e-10,2.257294e-09,-1.141562e-09,-1.141562e-09,-1.141562e-09,6.576859e-18,7.782616e-18,7.234544e-18,8.221073e-18,7.563387e-18,3.726887e-18,7.453773e-18,8.440302e-18
3.315000e-10,1.860938e-09,-1.351394e-09,-1.351394e-09,-1.351394e-09,7.453773e-18,7.563387e-18,8.111459e-18,7.673002e-18,7.782616e-18,3.069201e-18,7.892230e-18,7.453773e-18
3.317500e-10,1.387640e-09,-1.458264e-09,-1.458264e-09,-1.458264e-09,7.673002e-18,8.440302e-18,8.221073e-18,8.111459e-18,8.440302e-18,3.069201e-18,8.330688e-18,8.111459e-18
3.320000e-10,8.725060e-10,-1.464851e-09,-1.464851e-09,-1.464851e-09,8.111459e-18,8.659530e-18,8.988373e-18,8.659530e-18,8.988373e-18,3.288429e-18,9.097988e-18,8.549916e-18
3.322500e-10,3.504207e-10,-1.379977e-09,-1.379977e-09,-1.379977e-09,9.426831e-18,1.030375e-17,1.052297e-17,1.019413e-17,1.041336e-17,4.384572e-18,1.052297e-17,1.008452e-17
3.325000e-10,-1.461131e-10,-1.217529e-09,-1.217529e-09,-1.217529e-09,8.549916e-18,1.074220e-17,9.755674e-18,1.041336e-17,9.865288e-18,4.384572e-18,9.646059e-18,1.030375e-17
3.327500e-10,-5.888280e-10,-9.951417e-10,-9.951417e-10,-9.951417e-10,9.207602e-18,9.865288e-18,1.030375e-17,9.865288e-18,1.030375e-17,3.726887e-18,1.019413e-17,9.974902e-18
3.330000e-10,-9.551387e-10,-7.327307e-10,-7.327306e-10,-7.327307e-10,9.317216e-18,1.063259e-17,1.074220e-17,1.052297e-17,1.074220e-17,3.836501e-18,1.063259e-17,1.030375e-17
3.332500e-10,-1.229121e-09,-4.509962e-10,-4.509962e-10,-4.509962e-10,9.646059e-18,1.096143e-17,1.096143e-17,1.107105e-17,1.096143e-17,4.165344e-18,1.118066e-17,1.129027e-17
3.335000e-10,-1.401990e-09,-1.699893e-10,-1.699893e-10,-1.699893e-10,1.118066e-17,1.260565e-17,1.227680e-17,1.249603e-17,1.249603e-17,5.371101e-18,1.238642e-17,1.260565e-17
3.337500e-10,-1.472088e-09,9.216305e-11,9.216306e-11,9.216305e-11,1.041336e-17,1.293449e-17,1.172873e-17,1.304410e-17,1.150950e-17,5.371101e-18,1.161912e-17,1.293449e-17
3.340000e-10,-1.444413e-09,3.203022e-10,3.203022e-10,3.203022e-10,1.063259e-17,1.227680e-17,1.183835e-17,1.194796e-17,1.194796e-17,4.932644e-18,1.183835e-17,1.271526e-17
3.342500e-10,-1.329751e-09,5.029975e-10,5.029975e-10,5.029975e-10,1.139989e-17,1.260565e-17,1.238642e-17,1.227680e-17,1.227680e-17,4.823030e-18,1.216719e-17,1.238642e-17
3.345000e-10,-1.143504e-09,6.329910e-10,6.329911e-10,6.329911e-10,1.161912e-17,1.282487e-17,1.249603e-17,1.238642e-17,1.249603e-17,4.823030e-18,1.249603e-17,1.293449e-17
3.347500e-10,-9.043025e-10,7.073206e-10,7.073206e-10,7.073206e-10,1.337295e-17,1.403063e-17,1.348256e-17,1.381140e-17,1.348256e-17,6.138401e-18,1.381140e-17,1.381140e-17
3.350000e-10,-6.325185e-10,7.271364e-10,7.271364e-10,7.271364e-10,1.227680e-17,1.403063e-17,1.260565e-17,1.381140e-17,1.260565e-17,6.138401e-18,1.271526e-17,1.403063e-17
3.352500e-10,-3.487784e-10,6.972467e-10,6.972467e-10,6.972467e-10,1.293449e-17,1.315372e-17,1.293449e-17,1.293449e-17,1.293449e-17,5.261487e-18,1.293449e-17,1.304410e-17
3.355000e-10,-7.257752e-11,6.254444e-10,6.254444e-10,6.254444e-10,1.337295e-17,1.348256e-17,1.293449e-17,1.315372e-17,1.293449e-17,5.371101e-18,1.315372e-17,1.315372e-17
3.357500e-10,1.789189e-10,5.216786e-10,5.216785e-10,5.216785e-10,1.359217e-17,1.359217e-17,1.293449e-17,1.337295e-17,1.293449e-17,5.480715e-18,1.315372e-17,1.337295e-17
3.360000e-10,3.918229e-10,3.971399e-10,3.971399e-10,3.971399e-10,1.490755e-17,1.457870e-17,1.381140e-17,1.446909e-17,1.403063e-17,6.796087e-18,1.435947e-17,1.424986e-17
3.362500e-10,5.561721e-10,2.633330e-10,2.633330e-10,2.633330e-10,1.457870e-17,1.468832e-17,1.271526e-17,1.424986e-17,1.271526e-17,6.576859e-18,1.315372e-17,1.446909e-17
3.365000e-10,6.662582e-10,1.312021e-10,1.312021e-10,1.312021e-10,1.468832e-17,1.381140e-17,1.282487e-17,1.337295e-17,1.293449e-17,6.138401e-18,1.326333e-17,1.348256e-17
3.367500e-10,7.206364e-10,1.036959e-11,1.036960e-11,1.036960e-11,1.512677e-17,1.381140e-17,1.315372e-17,1.337295e-17,1.282487e-17,6.467244e-18,1.315372e-17,1.337295e-17
3.370000e-10,7.218394e-10,-9.146484e-11,-9.146486e-11,-9.146487e-11,1.578446e-17,1.403063e-17,1.337295e-17,1.359217e-17,1.315372e-17,6.686473e-18,1.359217e-17,1.359217e-17
3.372500e-10,6.758377e-10,-1.689323e-10,-1.689323e-10,-1.689322e-10,1.709983e-17,1.501716e-17,1.457870e-17,1.457870e-17,1.424986e-17,7.673002e-18,1.468832e-17,1.501716e-17
3.375000e-10,5.913022e-10,-2.191928e-10,-2.191929e-10,-2.191929e-10,1.688060e-17,1.534600e-17,1.370179e-17,1.512677e-17,1.348256e-17,8.111459e-18,1.392102e-17,1.534600e-17
3.377500e-10,4.787365e-10,-2.419256e-10,-2.419256e-10,-2.419256e-10,1.720945e-17,1.446909e-17,1.435947e-17,1.446909e-17,1.403063e-17,7.344159e-18,1.446909e-17,1.424986e-17
3.380000e-10,3.495498e-10,-2.391232e-10,-2.391232e-10,-2.391232e-10,1.764790e-17,1.534600e-17,1.512677e-17,1.501716e-17,1.468832e-17,7.453773e-18,1.512677e-17,1.556523e-17
3.382500e-10,2.151403e-10,-2.147219e-10,-2.147219e-10,-2.147219e-10,1.863443e-17,1.578446e-17,1.556523e-17,1.545562e-17,1.523639e-17,7.892230e-18,1.567485e-17,1.556523e-17
3.385000e-10,8.605603e-11,-1.741061e-10,-1.741061e-10,-1.741061e-10,2.049788e-17,1.775752e-17,1.764790e-17,1.731906e-17,1.731906e-17,9.426831e-18,1.753829e-17,1.742868e-17
3.387500e-10,-2.871376e-11,-1.235330e-10,-1.235330e-10,-1.235330e-10,2.016903e-17,1.863443e-17,1.731906e-17,1.830559e-17,1.731906e-17,9.536445e-18,1.753829e-17,1.830559e-17
3.390000e-10,-1.222729e-10,-6.952819e-11,-6.952821e-11,-6.952819e-11,2.126518e-17,1.852482e-17,1.885366e-17,1.819598e-17,1.808636e-17,9.317216e-18,1.885366e-17,1.874405e-17
3.392500e-10,-1.901514e-10,-1.830117e-11,-1.830115e-11,-1.830117e-11,2.203248e-17,2.027865e-17,2.038826e-17,1.973058e-17,1.994980e-17,9.755674e-18,2.038826e-17,1.994980e-17
3.395000e-10,-2.304286e-10,2.477495e-11,2.477495e-11,2.477496e-11,2.477283e-17,2.170363e-17,2.181325e-17,2.104595e-17,2.126518e-17,1.063259e-17,2.203248e-17,2.126518e-17
3.397500e-10,-2.436490e-10,5.558053e-11,5.558052e-11,5.558051e-11,2.718435e-17,2.466322e-17,2.564975e-17,2.422476e-17,2.532091e-17,1.249603e-17,2.564975e-17,2.433438e-17
3.400000e-10,-2.325549e-10,7.153720e-11,7.153721e-11,7.153722e-11,2.915741e-17,2.674589e-17,2.784203e-17,2.608821e-17,2.740358e-17,1.337295e-17,2.806126e-17,2.652666e-17
3.402500e-10,-2.016653e-10,7.174877e-11,7.174878e-11,7.174876e-11,3.025355e-17,2.784203e-17,2.937663e-17,2.718435e-17,2.871895e-17,1.326333e-17,2.915741e-17,2.729396e-17
3.405000e-10,-1.567464e-10,5.699180e-11,5.699180e-11,5.699180e-11,3.310352e-17,3.178815e-17,3.189776e-17,3.091124e-17,3.124008e-17,1.414025e-17,3.222661e-17,3.047278e-17
3.407500e-10,-1.042202e-10,2.956383e-11,2.956381e-11,2.956382e-11,3.617272e-17,3.474774e-17,3.529581e-17,3.376121e-17,3.463812e-17,1.556523e-17,3.540542e-17,3.343236e-17
3.410000e-10,-5.056156e-11,-6.992428e-12,-6.992397e-12,-6.992427e-12,4.110537e-17,3.902269e-17,4.077652e-17,3.814578e-17,4.000922e-17,1.775752e-17,4.099575e-17,3.792655e-17
3.412500e-10,-1.732455e-12,-4.826085e-11,-4.826087e-11,-4.826085e-11,4.461302e-17,4.263997e-17,4.428418e-17,4.176305e-17,4.362650e-17,1.907289e-17,4.450341e-17,4.187267e-17
3.415000e-10,3.730524e-11,-8.938591e-11,-8.938589e-11,-8.938591e-11,4.866875e-17,4.669570e-17,4.855914e-17,4.538032e-17,4.735338e-17,1.973058e-17,4.823030e-17,4.581878e-17
3.417500e-10,6.296279e-11,-1.255306e-10,-1.255306e-10,-1.255306e-10,5.173795e-17,5.020335e-17,5.173795e-17,4.910721e-17,5.064181e-17,2.137479e-17,5.195718e-17,4.888798e-17
3.420000e-10,7.326023e-11,-1.523208e-10,-1.523208e-10,-1.523208e-10,5.765713e-17,5.634176e-17,5.743790e-17,5.480715e-17,5.623214e-17,2.345746e-17,5.732828e-17,5.458793e-17
3.422500e-10,6.791316e-11,-1.662387e-10,-1.662387e-10,-1.662387e-10,6.357630e-17,6.357630e-17,6.357630e-17,6.215131e-17,6.226093e-17,2.630743e-17,6.346669e-17,6.149363e-17
3.425000e-10,4.827067e-11,-1.649368e-10,-1.649368e-10,-1.649368e-10,6.894740e-17,6.883779e-17,6.883779e-17,6.719357e-17,6.719357e-17,2.849972e-17,6.872817e-17,6.708396e-17
3.427500e-10,1.711544e-11,-1.474457e-10,-1.474457e-10,-1.474457e-10,7.453773e-17,7.497619e-17,7.431850e-17,7.333197e-17,7.278390e-17,2.959586e-17,7.420889e-17,7.322236e-17
3.430000e-10,-2.164903e-11,-1.142645e-10,-1.142644e-10,-1.142645e-10,8.177227e-17,8.133382e-17,8.056652e-17,8.001845e-17,7.870307e-17,3.222661e-17,8.023767e-17,7.936076e-17
3.432500e-10,-6.339812e-11,-6.732588e-11,-6.732588e-11,-6.732588e-11,8.823952e-17,8.922605e-17,8.758183e-17,8.659530e-17,8.582800e-17,3.474774e-17,8.769145e-17,8.637608e-17
3.435000e-10,-1.032319e-10,-9.843034e-12,-9.843021e-12,-9.843007e-12,9.733751e-17,9.755674e-17,9.426831e-17,9.580291e-17,9.229525e-17,3.946115e-17,9.404908e-17,9.580291e-17
