time,"I(RX1)","I(RX2)","I(RIN)","I(LQ2|XI0)","I(LQ2|XI1)","I(LQ2|XI2)","I(LQ2|XI3)","I(LQ2|XI4)","I(LQ2|XI8)","I(LOUT)"
2.940000e-11,-9.080111e-09,5.826418e-09,-5.053503e-06,3.148364e-07,3.416712e-06,4.668080e-06,3.809590e-06,3.301334e-07,1.875177e-06,2.146970e-07
2.980000e-11,-2.962367e-09,-9.168538e-09,-5.015752e-06,2.036063e-06,4.978040e-06,5.761526e-06,4.897141e-06,2.510104e-06,1.897759e-06,-2.338567e-07
3.000000e-11,2.935313e-09,-1.113938e-08,-4.994252e-06,2.145178e-06,4.898127e-06,5.347600e-06,4.622709e-06,3.276949e-06,1.613995e-06,-4.176172e-07
3.020000e-11,7.330966e-09,-7.947954e-09,-4.973979e-06,1.740436e-06,4.258344e-06,4.366728e-06,3.864547e-06,3.712509e-06,1.165140e-06,-5.386965e-07
3.040000e-11,8.346585e-09,-1.466943e-09,-4.956996e-06,8.788989e-07,3.142974e-06,2.949729e-06,2.733320e-06,3.768230e-06,5.976539e-07,-5.813270e-07
3.060000e-11,5.719697e-09,5.096324e-09,-4.944977e-06,-3.365630e-07,1.684723e-06,1.270005e-06,1.374386e-06,3.433743e-06,-2.853217e-08,-5.410108e-07
3.080000e-11,8.651004e-10,8.767457e-09,-4.939034e-06,-1.769176e-06,4.957007e-08,-4.773641e-07,-5.065744e-08,2.738925e-06,-6.461392e-07,-4.248547e-07
3.100000e-11,-3.845226e-09,8.123901e-09,-4.939599e-06,-3.263676e-06,-1.582175e-06,-2.098697e-06,-1.383546e-06,1.751976e-06,-1.187861e-06,-2.505118e-07
3.120000e-11,-6.225456e-09,3.799394e-09,-4.946398e-06,-4.663353e-06,-3.036190e-06,-3.423533e-06,-2.487112e-06,5.734163e-07,-1.594025e-06,-4.374575e-08
3.140000e-11,-5.290147e-09,-1.972325e-09,-4.958515e-06,-5.826545e-06,-4.163029e-06,-4.322258e-06,-3.258932e-06,-6.737437e-07,-1.819620e-06,1.652855e-07
3.160000e-11,-1.664832e-09,-6.485944e-09,-4.974530e-06,-6.640615e-06,-4.853258e-06,-4.717848e-06,-3.639678e-06,-1.856850e-06,-1.839791e-06,3.465805e-07
3.180000e-11,2.776318e-09,-7.808057e-09,-4.992692e-06,-7.032139e-06,-5.047453e-06,-4.591256e-06,-3.616013e-06,-2.848061e-06,-1.653074e-06,4.748357e-07
3.200000e-11,5.843064e-09,-5.574527e-09,-5.011104e-06,-6.972747e-06,-4.740632e-06,-3.980675e-06,-3.218456e-06,-3.538582e-06,-1.281911e-06,5.330465e-07
3.220000e-11,6.071885e-09,-1.025834e-09,-5.027896e-06,-6.480577e-06,-3.981171e-06,-2.975077e-06,-2.514870e-06,-3.850910e-06,-7.702894e-07,5.145815e-07
3.240000e-11,3.387791e-09,3.668485e-09,-5.041393e-06,-5.617449e-06,-2.864469e-06,-1.702594e-06,-1.600406e-06,-3.747728e-06,-1.786857e-07,4.236525e-07
3.260000e-11,-9.094932e-10,6.436022e-09,-5.050271e-06,-4.481960e-06,-1.521755e-06,-3.148107e-07,-5.851245e-07,-3.236611e-06,4.231368e-07,2.744213e-07
3.280000e-11,-4.803275e-09,6.200643e-09,-5.053699e-06,-3.198899e-06,-1.050007e-07,1.031250e-06,4.191128e-07,-2.370097e-06,9.645952e-07,8.897898e-08
3.300000e-11,-6.527970e-09,3.277669e-09,-5.051430e-06,-1.905836e-06,1.230427e-06,2.191047e-06,1.310792e-06,-1.240896e-06,1.382908e-06,-1.056918e-07
3.320000e-11,-5.379583e-09,-8.641843e-10,-5.043829e-06,-7.383288e-07,2.343113e-06,3.048009e-06,2.008498e-06,2.763972e-08,1.630728e-06,-2.815916e-07
3.340000e-11,-1.994930e-09,-4.324840e-09,-5.031824e-06,1.844670e-07,3.120672e-06,3.524806e-06,2.457422e-06,1.295056e-06,1.681806e-06,-4.139083e-07
3.360000e-11,2.005854e-09,-5.633136e-09,-5.016787e-06,7.720353e-07,3.490850e-06,3.589545e-06,2.632345e-06,2.419817e-06,1.533990e-06,-4.847314e-07
3.380000e-11,4.814712e-09,-4.361656e-09,-5.000370e-06,9.712838e-07,3.427756e-06,3.256757e-06,2.537291e-06,3.275673e-06,1.209208e-06,-4.854954e-07
3.400000e-11,5.276028e-09,-1.244075e-09,-4.984328e-06,7.711425e-07,2.953016e-06,2.583456e-06,2.202287e-06,3.766205e-06,7.504648e-07,-4.177925e-07
3.420000e-11,3.379188e-09,2.222213e-09,-4.970336e-06,2.027326e-07,2.132010e-06,1.660887e-06,1.677889e-06,3.835816e-06,2.162088e-07,-2.926894e-07
3.440000e-11,1.936810e-10,4.480317e-09,-4.959820e-06,-6.647960e-07,1.065611e-06,6.028257e-07,1.028244e-06,3.476137e-06,-3.271991e-07,-1.289199e-07
3.460000e-11,-2.691785e-09,4.599972e-09,-4.953810e-06,-1.732357e-06,-1.218341e-07,-4.682126e-07,3.235916e-07,2.727317e-06,-8.139253e-07,4.974009e-08
3.480000e-11,-3.937028e-09,2.650272e-09,-4.952831e-06,-2.882145e-06,-1.296984e-06,-1.435161e-06,-3.669406e-07,1.674009e-06,-1.186871e-06,2.177380e-07
3.500000e-11,-3.056468e-09,-3.853977e-10,-4.956854e-06,-3.990711e-06,-2.332658e-06,-2.199169e-06,-9.815319e-07,4.361485e-07,-1.404567e-06,3.513976e-07
3.520000e-11,-5.926008e-10,-3.092695e-09,-4.965317e-06,-4.942300e-06,-3.121707e-06,-2.689457e-06,-1.470377e-06,-8.447528e-07,-1.445892e-06,4.324328e-07
3.540000e-11,2.196539e-09,-4.276625e-09,-4.977207e-06,-5.640838e-06,-3.587946e-06,-2.869324e-06,-1.798716e-06,-2.022249e-06,-1.312091e-06,4.506099e-07
3.560000e-11,3.961310e-09,-3.482227e-09,-4.991192e-06,-6.019310e-06,-3.693123e-06,-2.738022e-06,-1.948195e-06,-2.962309e-06,-1.025928e-06,4.049985e-07
3.580000e-11,3.888949e-09,-1.159565e-09,-5.005766e-06,-6.045774e-06,-3.439524e-06,-2.328623e-06,-1.916745e-06,-3.558981e-06,-6.281541e-07,3.036821e-07
3.600000e-11,2.047897e-09,1.582762e-09,-5.019398e-06,-5.725742e-06,-2.868255e-06,-1.702383e-06,-1.717228e-06,-3.746430e-06,-1.718020e-07,1.622165e-07
3.620000e-11,-6.910916e-10,3.504966e-09,-5.030680e-06,-5.100868e-06,-2.053497e-06,-9.403291e-07,-1.375188e-06,-3.506178e-06,2.849153e-07,1.263855e-09
3.640000e-11,-3.093466e-09,3.796003e-09,-5.038464e-06,-4.244114e-06,-1.093335e-06,-1.330891e-07,-9.259871e-07,-2.868998e-06,6.861281e-07,-1.562672e-07
3.660000e-11,-4.136604e-09,2.415444e-09,-5.041983e-06,-3.251707e-06,-9.811568e-08,6.297790e-07,-4.116348e-07,-1.911342e-06,9.852475e-07,-2.883563e-07
3.680000e-11,-3.453986e-09,7.378682e-11,-5.040936e-06,-2.232584e-06,8.222800e-07,1.269649e-06,1.225172e-07,-7.464765e-07,1.150426e-06,-3.769822e-07
3.700000e-11,-1.456917e-09,-2.125018e-09,-5.035523e-06,-1.296442e-06,1.570661e-06,1.726726e-06,6.310496e-07,4.889117e-07,1.167896e-06,-4.107315e-07
3.720000e-11,8.993607e-10,-3.202522e-09,-5.026419e-06,-5.418002e-07,2.072754e-06,1.965210e-06,1.071623e-06,1.651152e-06,1.042871e-06,-3.863596e-07
3.740000e-11,2.576639e-09,-2.742269e-09,-5.014684e-06,-4.551041e-08,2.284360e-06,1.975385e-06,1.407902e-06,2.606854e-06,7.980046e-07,-3.089810e-07
3.760000e-11,2.920028e-09,-1.048236e-09,-5.001643e-06,1.451096e-07,2.194857e-06,1.772684e-06,1.612132e-06,3.248603e-06,4.697071e-07,-1.909516e-07
3.780000e-11,1.920503e-09,1.032982e-09,-4.988731e-06,1.674890e-08,1.826927e-06,1.394096e-06,1.667271e-06,3.507103e-06,1.028860e-07,-4.981038e-08
3.800000e-11,1.705830e-10,2.527482e-09,-4.977340e-06,-4.091648e-07,1.232710e-06,8.924798e-07,1.568491e-06,3.358536e-06,-2.551587e-07,9.428962e-08
3.820000e-11,-1.445558e-09,2.785113e-09,-4.968671e-06,-1.079477e-06,4.868873e-07,3.295699e-07,1.323949e-06,2.826614e-06,-5.608404e-07,2.213383e-07
3.840000e-11,-2.170959e-09,1.758590e-09,-4.963606e-06,-1.915725e-06,-3.225083e-07,-2.314546e-07,9.546253e-07,1.979270e-06,-7.795900e-07,3.141727e-07
3.860000e-11,-1.709783e-09,-8.464429e-12,-4.962608e-06,-2.823263e-06,-1.104450e-06,-7.329258e-07,4.931351e-07,9.202860e-07,-8.897076e-07,3.608394e-07
3.880000e-11,-3.330739e-10,-1.664271e-09,-4.965687e-06,-3.702026e-06,-1.775170e-06,-1.128390e-06,-1.858085e-08,-2.233790e-07,-8.843484e-07,3.562336e-07
3.900000e-11,1.276519e-09,-2.457656e-09,-4.972402e-06,-4.457630e-06,-2.267084e-06,-1.386517e-06,-5.326210e-07,-1.317100e-06,-7.715015e-07,3.026669e-07
3.920000e-11,2.355827e-09,-2.076757e-09,-4.981930e-06,-5.011480e-06,-2.535414e-06,-1.492953e-06,-9.993488e-07,-2.234882e-06,-5.720836e-07,2.092474e-07
3.940000e-11,2.409642e-09,-7.651831e-10,-4.993173e-06,-5.308791e-06,-2.561933e-06,-1.450145e-06,-1.372126e-06,-2.874190e-06,-3.164979e-07,9.025939e-08
3.960000e-11,1.420023e-09,8.243254e-10,-5.004877e-06,-5.323806e-06,-2.355624e-06,-1.275389e-06,-1.612087e-06,-3.167434e-06,-4.018580e-08,-3.707032e-08
3.980000e-11,-1.684495e-10,1.954761e-09,-5.015769e-06,-5.061832e-06,-1.950366e-06,-9.974935e-07,-1.692448e-06,-3.088914e-06,2.211970e-07,-1.550280e-07
4.000000e-11,-1.667608e-09,2.147389e-09,-5.024688e-06,-4.558031e-06,-1.400018e-06,-6.525948e-07,-1.601828e-06,-2.656763e-06,4.363230e-07,-2.477937e-07
4.020000e-11,-2.460047e-09,1.383262e-09,-5.030702e-06,-3.873104e-06,-7.715251e-07,-2.796788e-07,-1.346166e-06,-1.929868e-06,5.818776e-07,-3.035213e-07
4.040000e-11,-2.264830e-09,8.004532e-11,-5.033213e-06,-3.086279e-06,-1.368774e-07,8.365111e-08,-9.488743e-07,-1.000172e-06,6.449614e-07,-3.158808e-07
4.060000e-11,-1.240237e-09,-1.130244e-09,-5.032016e-06,-2.286284e-06,4.351022e-07,4.047096e-07,-4.490824e-07,1.887827e-08,6.239875e-07,-2.848113e-07
4.080000e-11,1.126896e-10,-1.706330e-09,-5.027326e-06,-1.561330e-06,8.861682e-07,6.582709e-07,1.019876e-07,1.006356e-06,5.280669e-07,-2.163180e-07
4.100000e-11,1.192055e-09,-1.438777e-09,-5.019744e-06,-9.892815e-07,1.174447e-06,8.279859e-07,6.462187e-07,1.848518e-06,3.750634e-07,-1.213489e-07
4.120000e-11,1.566903e-09,-5.204856e-10,-5.010182e-06,-6.291860e-07,1.278062e-06,9.067045e-07,1.124832e-06,2.452118e-06,1.886631e-07,-1.399660e-08
4.140000e-11,1.156109e-09,5.730645e-10,-4.999749e-06,-5.151318e-07,1.196340e-06,8.958591e-07,1.484950e-06,2.754707e-06,-5.095968e-09,9.061594e-08
4.160000e-11,2.398383e-10,1.324060e-09,-4.989627e-06,-6.530499e-07,9.486272e-07,8.041493e-07,1.685708e-06,2.730844e-06,-1.813425e-07,1.784325e-07
4.180000e-11,-6.918882e-10,1.413207e-09,-4.980933e-06,-1.020735e-06,5.709962e-07,6.458027e-07,1.703180e-06,2.393806e-06,-3.194716e-07,2.382957e-07
4.200000e-11,-1.176284e-09,8.503490e-10,-4.974597e-06,-1.571013e-06,1.113109e-07,4.386829e-07,1.533494e-06,1.792819e-06,-4.054500e-07,2.633340e-07
4.220000e-11,-9.890185e-10,-5.650461e-11,-4.971262e-06,-2.237651e-06,-3.767046e-07,2.024724e-07,1.193725e-06,1.006241e-06,-4.330845e-07,2.517442e-07
4.240000e-11,-2.353880e-10,-8.665111e-10,-4.971215e-06,-2.943309e-06,-8.396710e-07,-4.290848e-08,7.203790e-07,1.314664e-07,-4.041705e-07,2.068497e-07
4.260000e-11,7.138962e-10,-1.218676e-09,-4.974364e-06,-3.608559e-06,-1.230308e-06,-2.785706e-07,1.655539e-07,-7.272147e-07,-3.275891e-07,1.364067e-07
4.280000e-11,1.405334e-09,-9.901772e-10,-4.980262e-06,-4.160860e-06,-1.512112e-06,-4.876056e-07,-4.088407e-07,-1.471227e-06,-2.175538e-07,5.128108e-08
4.300000e-11,1.514456e-09,-3.322607e-10,-4.988168e-06,-4.542447e-06,-1.662519e-06,-6.557689e-07,-9.381522e-07,-2.019130e-06,-9.130240e-08,-3.625099e-08
4.320000e-11,9.886781e-10,4.222264e-10,-4.997143e-06,-4.716270e-06,-1.674326e-06,-7.719738e-07,-1.362492e-06,-2.315448e-06,3.341661e-08,-1.142788e-07
4.340000e-11,5.967321e-11,9.261083e-10,-5.006160e-06,-4.669446e-06,-1.555348e-06,-8.286722e-07,-1.633755e-06,-2.336009e-06,1.407148e-07,-1.728496e-07
4.360000e-11,-8.734043e-10,9.768512e-10,-5.014217e-06,-4.413972e-06,-1.326513e-06,-8.221754e-07,-1.721294e-06,-2.089418e-06,2.184859e-07,-2.051940e-07
4.380000e-11,-1.429786e-09,5.953260e-10,-5.020442e-06,-3.984716e-06,-1.018684e-06,-7.529248e-07,-1.615560e-06,-1.614737e-06,2.596614e-07,-2.084672e-07
4.400000e-11,-1.414054e-09,-4.341934e-12,-5.024193e-06,-3.434949e-06,-6.686846e-07,-6.256799e-07,-1.329278e-06,-9.757481e-07,2.626858e-07,-1.839341e-07
4.420000e-11,-8.898521e-10,-5.300966e-10,-5.025117e-06,-2.829901e-06,-3.149890e-07,-4.495484e-07,-8.960099e-07,-2.525483e-07,2.312158e-07,-1.365776e-07
4.440000e-11,-1.327415e-10,-7.519453e-10,-5.023195e-06,-2.239087e-06,6.397285e-09,-2.377633e-07,-3.662335e-07,4.684850e-07,1.731479e-07,-7.419345e-08
4.460000e-11,5.087460e-10,-6.004722e-10,-5.018731e-06,-1.728287e-06,2.654524e-07,-7.112056e-09,1.986072e-07,1.105072e-06,9.916064e-08,-6.124756e-09
4.480000e-11,7.746932e-10,-1.828760e-10,-5.012312e-06,-1.352156e-06,4.407119e-07,2.230445e-07,7.333861e-07,1.588426e-06,2.100751e-08,5.814215e-08
4.500000e-11,6.029879e-10,2.829314e-10,-5.004729e-06,-1.148333e-06,5.207224e-07,4.321685e-07,1.177004e-06,1.870550e-06,-5.018581e-08,1.102936e-07
4.520000e-11,1.400829e-10,5.782744e-10,-4.996881e-06,-1.133685e-06,5.043336e-07,6.002915e-07,1.479564e-06,1.928715e-06,-1.053900e-07,1.442360e-07
4.540000e-11,-3.444775e-10,5.833517e-10,-4.989667e-06,-1.303071e-06,3.999206e-07,7.099690e-07,1.608129e-06,1.766791e-06,-1.387240e-07,1.567608e-07
4.560000e-11,-5.936448e-10,3.221640e-10,-4.983884e-06,-1.630663e-06,2.237285e-07,7.482414e-07,1.550393e-06,1.413500e-06,-1.479801e-07,1.477775e-07
4.580000e-11,-4.827159e-10,-6.239545e-11,-4.980138e-06,-2.073613e-06,-2.397511e-09,7.083588e-07,1.315874e-06,9.179165e-07,-1.345945e-07,1.201093e-07
4.600000e-11,-6.941573e-11,-3.850994e-10,-4.978778e-06,-2.577567e-06,-2.535997e-07,5.910218e-07,9.345027e-07,3.428603e-07,-1.031105e-07,7.889999e-08
4.620000e-11,4.439840e-10,-5.066656e-10,-4.979867e-06,-3.083320e-06,-5.046195e-07,4.049162e-07,4.528273e-07,-2.430001e-07,-6.025113e-08,3.072890e-08
4.640000e-11,8.129657e-10,-3.924179e-10,-4.983184e-06,-3.533789e-06,-7.321724e-07,1.663901e-07,-7.172927e-08,-7.733164e-07,-1.375898e-08,-1.741777e-08
4.660000e-11,8.659642e-10,-1.175557e-10,-4.988263e-06,-3.880448e-06,-9.168868e-07,-1.017869e-07,-5.778341e-07,-1.191507e-06,2.881607e-08,-5.915279e-08
4.680000e-11,5.787409e-10,1.780569e-10,-4.994456e-06,-4.088498e-06,-1.044680e-06,-3.725168e-07,-1.007564e-06,-1.456628e-06,6.120704e-08,-8.951988e-08
4.700000e-11,7.692686e-11,3.599308e-10,-5.001016e-06,-4.140247e-06,-1.107519e-06,-6.171361e-07,-1.313167e-06,-1.547103e-06,7.925298e-08,-1.055473e-07
4.720000e-11,-4.290773e-10,3.593862e-10,-5.007187e-06,-4.036412e-06,-1.103589e-06,-8.085585e-07,-1.462440e-06,-1.462028e-06,8.135727e-08,-1.064749e-07
4.740000e-11,-7.422027e-10,1.978022e-10,-5.012284e-06,-3.795299e-06,-1.036929e-06,-9.244314e-07,-1.442124e-06,-1.220106e-06,6.854110e-08,-9.365599e-08
4.760000e-11,-7.630257e-10,-3.267739e-11,-5.015773e-06,-3.450029e-06,-9.166422e-07,-9.499199e-07,-1.258979e-06,-8.564403e-07,4.411074e-08,-7.017552e-08
4.780000e-11,-5.236568e-10,-2.186917e-10,-5.017323e-06,-3.044181e-06,-7.557954e-07,-8.797506e-07,-9.384711e-07,-4.176864e-07,1.301055e-08,-4.025796e-08
4.800000e-11,-1.604716e-10,-2.797024e-10,-5.016840e-06,-2.626383e-06,-5.701307e-07,-7.192230e-07,-5.212977e-07,4.381537e-08,-1.902743e-08,-8.563461e-09
4.820000e-11,1.565513e-10,-2.013361e-10,-5.014467e-06,-2.244509e-06,-3.766921e-07,-4.840098e-07,-5.819982e-08,4.761982e-07,-4.640385e-08,2.051439e-08
4.840000e-11,3.022135e-10,-3.489653e-11,-5.010563e-06,-1.940189e-06,-1.924637e-07,-1.987096e-07,3.962827e-07,8.337855e-07,-6.450670e-08,4.344229e-08
4.860000e-11,2.463816e-10,1.332137e-10,-5.005644e-06,-1.744264e-06,-3.309372e-08,1.057256e-07,7.903236e-07,1.081742e-06,-7.038057e-08,5.795155e-08
4.880000e-11,5.638506e-11,2.249605e-10,-5.000324e-06,-1.673711e-06,8.823553e-08,3.954194e-07,1.080786e-06,1.199215e-06,-6.312277e-08,6.321206e-08
4.900000e-11,-1.448437e-10,2.056685e-10,-4.995233e-06,-1.730325e-06,1.617432e-07,6.374595e-07,1.237953e-06,1.180737e-06,-4.396109e-08,5.977683e-08
4.920000e-11,-2.417183e-10,9.530019e-11,-4.990944e-06,-1.901237e-06,1.817484e-07,8.037814e-07,1.248503e-06,1.035864e-06,-1.601432e-08,4.933125e-08
4.940000e-11,-1.796075e-10,-4.665585e-11,-4.987908e-06,-2.161132e-06,1.470945e-07,8.745673e-07,1.116451e-06,7.872187e-07,1.621907e-08,3.430537e-08
4.960000e-11,1.424513e-11,-1.528825e-10,-4.986408e-06,-2.475810e-06,6.126456e-08,8.407315e-07,8.620356e-07,4.672503e-07,4.756243e-08,1.742000e-08
4.980000e-11,2.489767e-10,-1.800695e-10,-4.986534e-06,-2.806618e-06,-6.783714e-08,7.051702e-07,5.187682e-07,1.141429e-07,7.294745e-08,1.242183e-09
5.000000e-11,4.158689e-10,-1.261219e-10,-4.988181e-06,-3.115169e-06,-2.284493e-07,4.825998e-07,1.290371e-07,-2.326254e-07,8.817173e-08,-1.218138e-08
5.020000e-11,4.387210e-10,-2.634737e-11,-4.991075e-06,-3.367764e-06,-4.058533e-07,1.979754e-07,-2.611491e-07,-5.365677e-07,9.052085e-08,-2.156170e-08
5.040000e-11,3.059716e-10,6.729638e-11,-4.994814e-06,-3.539022e-06,-5.835693e-07,-1.163425e-07,-6.076264e-07,-7.678651e-07,7.916973e-08,-2.645095e-08
5.060000e-11,7.187931e-11,1.123365e-10,-4.998920e-06,-3.614315e-06,-7.447758e-07,-4.243472e-07,-8.730825e-07,-9.060903e-07,5.531066e-08,-2.717634e-08
5.080000e-11,-1.711058e-10,9.448055e-11,-5.002903e-06,-3.590832e-06,-8.738464e-07,-6.906191e-07,-1.031032e-06,-9.417637e-07,2.199367e-08,-2.465408e-08
5.100000e-11,-3.341859e-10,3.094386e-11,-5.006314e-06,-3.477203e-06,-9.578693e-07,-8.845171e-07,-1.068343e-06,-8.766701e-07,-1.629515e-08,-2.012959e-08
5.120000e-11,-3.688128e-10,-4.142086e-11,-5.008799e-06,-3.291826e-06,-9.879990e-07,-9.838143e-07,-9.861101e-07,-7.229930e-07,-5.425685e-08,-1.489687e-08
5.140000e-11,-2.826921e-10,-8.588249e-11,-5.010129e-06,-3.060164e-06,-9.604886e-07,-9.773314e-07,-7.988505e-07,-5.014359e-07,-8.651692e-08,-1.004783e-08
5.160000e-11,-1.302608e-10,-8.326091e-11,-5.010227e-06,-2.811366e-06,-8.772683e-07,-8.662530e-07,-5.322145e-07,-2.385908e-07,-1.083752e-07,-6.293058e-09
5.180000e-11,1.574250e-11,-3.904795e-11,-5.009160e-06,-2.574660e-06,-7.459729e-07,-6.639657e-07,-2.195373e-07,3.613272e-08,-1.164660e-07,-3.880020e-09
5.200000e-11,9.744346e-11,2.198429e-11,-5.007130e-06,-2.375953e-06,-5.793716e-07,-3.944408e-07,1.023107e-07,2.936753e-07,-1.092388e-07,-2.615371e-09
5.220000e-11,9.488593e-11,6.970527e-11,-5.004436e-06,-2.235039e-06,-3.942206e-07,-8.935528e-08,3.972590e-07,5.082683e-07,-8.719494e-08,-1.978166e-09
5.240000e-11,2.996048e-11,8.348543e-11,-5.001433e-06,-2.163713e-06,-2.096256e-07,2.156988e-07,6.340435e-07,6.598685e-07,-5.284874e-08,-1.294209e-09
5.260000e-11,-4.860988e-11,6.081477e-11,-4.998489e-06,-2.164958e-06,-4.506938e-08,4.854526e-07,7.894415e-07,7.358779e-07,-1.041709e-08,6.792024e-11
5.280000e-11,-9.077809e-11,1.630160e-11,-4.995937e-06,-2.233235e-06,8.168973e-08,6.891251e-07,8.504141e-07,7.320267e-07,3.472071e-08,2.520101e-09
5.300000e-11,-6.888897e-11,-2.733847e-11,-4.994039e-06,-2.355765e-06,1.566136e-07,8.040084e-07,8.149845e-07,6.523822e-07,7.672234e-08,6.132087e-09
5.320000e-11,1.081435e-11,-5.104267e-11,-4.992962e-06,-2.514569e-06,1.710370e-07,8.180471e-07,6.918379e-07,5.085335e-07,1.100488e-07,1.058642e-08
5.340000e-11,1.130368e-10,-4.794331e-11,-4.992761e-06,-2.688975e-06,1.227707e-07,7.311164e-07,4.987679e-07,3.180735e-07,1.301967e-07,1.521912e-08
5.360000e-11,1.912003e-10,-2.497190e-11,-4.993386e-06,-2.858238e-06,1.650225e-08,5.548665e-07,2.602123e-07,1.025602e-07,1.343011e-07,1.913835e-08
5.380000e-11,2.092478e-10,2.410336e-12,-4.994695e-06,-3.003959e-06,-1.365790e-07,3.111731e-07,4.209741e-09,-1.148222e-07,1.215277e-07,2.139850e-08
5.400000e-11,1.574729e-10,1.897013e-11,-4.996479e-06,-3.112012e-06,-3.199165e-07,2.939799e-08,-2.408511e-07,-3.116603e-07,9.320434e-08,2.119655e-08
5.420000e-11,5.573941e-11,1.726182e-11,-4.998492e-06,-3.173806e-06,-5.133711e-07,-2.571962e-07,-4.493150e-07,-4.685341e-07,5.267218e-08,1.805296e-08
5.440000e-11,-5.649258e-11,4.281817e-13,-5.000483e-06,-3.186771e-06,-6.954640e-07,-5.154303e-07,-6.008502e-07,-5.708537e-07,4.875272e-09,1.194236e-08
5.460000e-11,-1.380442e-10,-2.058634e-11,-5.002230e-06,-3.154090e-06,-8.458195e-07,-7.161044e-07,-6.822986e-07,-6.101484e-07,-4.425933e-08,3.348051e-09
5.480000e-11,-1.633939e-10,-3.340934e-11,-5.003560e-06,-3.083777e-06,-9.475216e-07,-8.373380e-07,-6.886406e-07,-5.847012e-07,-8.857189e-08,-6.772097e-09
5.500000e-11,-1.319770e-10,-3.066355e-11,-5.004364e-06,-2.987270e-06,-9.891002e-07,-8.669671e-07,-6.230388e-07,-4.994885e-07,-1.224542e-07,-1.710570e-08
5.520000e-11,-6.596032e-11,-1.326468e-11,-5.004608e-06,-2.877748e-06,-9.659023e-07,-8.037382e-07,-4.960206e-07,-3.654526e-07,-1.415674e-07,-2.617440e-08
5.540000e-11,1.599441e-12,1.070485e-11,-5.004327e-06,-2.768424e-06,-8.806763e-07,-6.571917e-07,-3.239460e-07,-1.981956e-07,-1.433997e-07,-3.256170e-08
5.560000e-11,4.219631e-11,3.053676e-11,-5.003612e-06,-2.671002e-06,-7.432893e-07,-4.462795e-07,-1.269711e-07,-1.624009e-08,-1.275948e-07,-3.514332e-08
5.580000e-11,4.377947e-11,3.827658e-11,-5.002594e-06,-2.594495e-06,-5.696011e-07,-1.969135e-07,7.325006e-08,1.609612e-07,-9.600545e-08,-3.328195e-08
5.600000e-11,1.414218e-11,3.222570e-11,-5.001426e-06,-2.544503e-06,-3.796210e-07,6.124035e-08,2.558687e-07,3.150580e-07,-5.246731e-08,-2.695328e-08
5.620000e-11,-2.495997e-11,1.705128e-11,-5.000256e-06,-2.522989e-06,-1.951651e-07,2.983215e-07,4.029179e-07,4.306707e-07,-2.321124e-09,-1.678100e-08
5.640000e-11,-4.947871e-11,8.052306e-13,-4.999214e-06,-2.528537e-06,-3.729422e-08,4.877545e-07,5.009678e-07,4.969060e-07,4.825647e-08,-3.972969e-09
5.660000e-11,-4.471529e-11,-9.365283e-12,-4.998395e-06,-2.556981e-06,7.615718e-08,6.092380e-07,5.422282e-07,5.083709e-07,9.302756e-08,9.833743e-09
5.680000e-11,-1.161156e-11,-1.057411e-11,-4.997856e-06,-2.602292e-06,1.326606e-07,6.509051e-07,5.250259e-07,4.655890e-07,1.264748e-07,2.279696e-08
5.700000e-11,3.475653e-11,-5.060822e-12,-4.997610e-06,-2.657567e-06,1.264306e-07,6.104319e-07,4.536557e-07,3.747887e-07,1.444908e-07,3.312997e-08
5.720000e-11,7.316195e-11,1.615170e-12,-4.997633e-06,-2.715974e-06,5.904835e-08,4.950000e-07,3.376567e-07,2.470963e-07,1.448887e-07,3.936013e-08
5.740000e-11,8.650288e-11,3.894194e-12,-4.997875e-06,-2.771532e-06,-6.080012e-08,3.201581e-07,1.906196e-07,9.722773e-08,1.276690e-07,4.054659e-08
5.760000e-11,6.946948e-11,-7.525766e-13,-4.998269e-06,-2.819648e-06,-2.184322e-07,1.077515e-07,2.866373e-08,-5.817047e-08,9.501058e-08,3.642442e-08
5.780000e-11,3.028276e-11,-1.058653e-11,-4.998743e-06,-2.857375e-06,-3.949829e-07,-1.168070e-07,-1.312551e-07,-2.023500e-07,5.098864e-08,2.745275e-08
5.800000e-11,-1.383591e-11,-2.065519e-11,-4.999233e-06,-2.883396e-06,-5.696976e-07,-3.275849e-07,-2.730393e-07,-3.202575e-07,1.056258e-09,1.475956e-08
5.820000e-11,-4.491605e-11,-2.545866e-11,-4.999688e-06,-2.897786e-06,-7.224186e-07,-5.011269e-07,-3.829889e-07,-4.001061e-07,-4.864274e-08,-9.322355e-12
5.840000e-11,-5.217631e-11,-2.179844e-11,-5.000075e-06,-2.901638e-06,-8.359591e-07,-6.190535e-07,-4.510521e-07,-4.345553e-07,-9.204210e-08,-1.491490e-08
5.860000e-11,-3.609962e-11,-1.037919e-11,-5.000383e-06,-2.896621e-06,-8.980790e-07,-6.699765e-07,-4.716812e-07,-4.213787e-07,-1.239049e-07,-2.799119e-08
5.880000e-11,-7.153953e-12,4.567215e-12,-5.000613e-06,-2.884575e-06,-9.028285e-07,-6.505359e-07,-4.442326e-07,-3.635593e-07,-1.404642e-07,-3.751477e-08
