time,"I(RX1)","I(RX2)","I(RIN)","I(LQ1|XI0)","I(LQ1|XI1)","I(LQ1|XI2)","I(LQ1|XI3)","I(LQ1|XI4)","I(LQ1|XI12)"
1.048000e-10,1.208979e-04,1.007438e-10,-4.995960e-06,-1.124944e-05,1.763369e-05,-2.914011e-05,1.840240e-05,-1.338527e-05,-6.118054e-06
1.050000e-10,1.259397e-04,-4.173259e-11,-4.995672e-06,-1.135495e-05,1.780538e-05,-2.985764e-05,1.857439e-05,-1.348617e-05,-6.264638e-06
1.052000e-10,1.309721e-04,-1.915334e-10,-4.995882e-06,-1.146157e-05,1.801375e-05,-3.061319e-05,1.876557e-05,-1.358744e-05,-6.420023e-06
1.054000e-10,1.359945e-04,-3.270157e-10,-4.996529e-06,-1.155728e-05,1.825418e-05,-3.141512e-05,1.897071e-05,-1.368065e-05,-6.574318e-06
1.056000e-10,1.410087e-04,-4.296762e-10,-4.997530e-06,-1.163193e-05,1.851944e-05,-3.227209e-05,1.918318e-05,-1.375890e-05,-6.717752e-06
1.058000e-10,1.460174e-04,-4.900204e-10,-4.998774e-06,-1.167796e-05,1.879980e-05,-3.319444e-05,1.939515e-05,-1.381708e-05,-6.841299e-06
1.060000e-10,1.510227e-04,-5.089742e-10,-5.000130e-06,-1.169090e-05,1.908366e-05,-3.419484e-05,1.959809e-05,-1.385210e-05,-6.937480e-06
1.062000e-10,1.560250e-04,-4.944577e-10,-5.001464e-06,-1.166965e-05,1.935831e-05,-3.528754e-05,1.978340e-05,-1.386287e-05,-7.001114e-06
1.064000e-10,1.610233e-04,-4.554583e-10,-5.002664e-06,-1.161620e-05,1.961109e-05,-3.648654e-05,1.994310e-05,-1.384993e-05,-7.029777e-06
1.066000e-10,1.660153e-04,-3.973211e-10,-5.003651e-06,-1.153491e-05,1.983044e-05,-3.780340e-05,2.007046e-05,-1.381494e-05,-7.023809e-06
1.068000e-10,1.709992e-04,-3.211809e-10,-5.004390e-06,-1.143154e-05,2.000684e-05,-3.924545e-05,2.016037e-05,-1.375995e-05,-6.985901e-06
1.070000e-10,1.759740e-04,-2.278801e-10,-5.004886e-06,-1.131222e-05,2.013353e-05,-4.081533e-05,2.020949e-05,-1.368687e-05,-6.920427e-06
1.072000e-10,1.809397e-04,-1.238293e-10,-5.005167e-06,-1.118273e-05,2.020683e-05,-4.251183e-05,2.021621e-05,-1.359717e-05,-6.832731e-06
1.074000e-10,1.858975e-04,-2.480341e-11,-5.005276e-06,-1.104796e-05,2.022629e-05,-4.433154e-05,2.018040e-05,-1.349180e-05,-6.728537e-06
1.076000e-10,1.908485e-04,4.542318e-11,-5.005261e-06,-1.091171e-05,2.019458e-05,-4.627043e-05,2.010323e-05,-1.337137e-05,-6.613495e-06
1.078000e-10,1.957934e-04,6.184181e-11,-5.005167e-06,-1.077661e-05,2.011732e-05,-4.832418e-05,1.998690e-05,-1.323638e-05,-6.492838e-06
1.080000e-10,2.007323e-04,7.427394e-12,-5.005040e-06,-1.064410e-05,2.000266e-05,-5.048705e-05,1.983444e-05,-1.308740e-05,-6.371024e-06
1.082000e-10,2.056644e-04,-1.197856e-10,-5.004921e-06,-1.051451e-05,1.986074e-05,-5.274906e-05,1.964948e-05,-1.292513e-05,-6.251369e-06
1.084000e-10,2.105891e-04,-3.054623e-10,-5.004843e-06,-1.038723e-05,1.970299e-05,-5.509263e-05,1.943602e-05,-1.275055e-05,-6.135710e-06
1.086000e-10,2.155057e-04,-5.242559e-10,-5.004823e-06,-1.026107e-05,1.954118e-05,-5.748945e-05,1.919829e-05,-1.256496e-05,-6.024208e-06
1.088000e-10,2.204140e-04,-7.488909e-10,-5.004853e-06,-1.013477e-05,1.938655e-05,-5.989885e-05,1.894072e-05,-1.237017e-05,-5.915411e-06
1.090000e-10,2.253143e-04,-9.583807e-10,-5.004899e-06,-1.000760e-05,1.924890e-05,-6.226788e-05,1.866803e-05,-1.216863e-05,-5.806623e-06
1.092000e-10,2.302072e-04,-1.141374e-09,-5.004911e-06,-9.879956e-06,1.913589e-05,-6.453339e-05,1.838540e-05,-1.196352e-05,-5.694521e-06
1.094000e-10,2.350930e-04,-1.293494e-09,-5.004829e-06,-9.753580e-06,1.905259e-05,-6.662576e-05,1.809874e-05,-1.175869e-05,-5.575899e-06
1.096000e-10,2.399717e-04,-1.410941e-09,-5.004602e-06,-9.631594e-06,1.900119e-05,-6.847415e-05,1.781467e-05,-1.155850e-05,-5.448397e-06
1.098000e-10,2.448425e-04,-1.484664e-09,-5.004197e-06,-9.518122e-06,1.898094e-05,-7.001279e-05,1.754050e-05,-1.136740e-05,-5.311067e-06
1.100000e-10,2.497045e-04,-1.498917e-09,-5.003610e-06,-9.417698e-06,1.898825e-05,-7.118829e-05,1.728386e-05,-1.118968e-05,-5.164739e-06
1.102000e-10,2.545565e-04,-1.435332e-09,-5.002865e-06,-9.334579e-06,1.901707e-05,-7.196682e-05,1.705229e-05,-1.102914e-05,-5.012148e-06
1.104000e-10,2.593975e-04,-1.280455e-09,-5.002010e-06,-9.272073e-06,1.905936e-05,-7.234036e-05,1.685269e-05,-1.088887e-05,-4.857860e-06
1.106000e-10,2.642268e-04,-1.032742e-09,-5.001115e-06,-9.231975e-06,1.910598e-05,-7.233032e-05,1.669087e-05,-1.077117e-05,-4.708012e-06
1.108000e-10,2.690440e-04,-7.054400e-10,-5.000263e-06,-9.214141e-06,1.914756e-05,-7.198776e-05,1.657104e-05,-1.067745e-05,-4.569863e-06
1.110000e-10,2.738489e-04,-3.241597e-10,-4.999541e-06,-9.216233e-06,1.917551e-05,-7.138956e-05,1.649548e-05,-1.060809e-05,-4.451150e-06
1.112000e-10,2.786416e-04,7.925633e-11,-4.999039e-06,-9.233664e-06,1.918283e-05,-7.063125e-05,1.646417e-05,-1.056232e-05,-4.359278e-06
1.114000e-10,2.834220e-04,4.733111e-10,-4.998831e-06,-9.259768e-06,1.916476e-05,-6.981767e-05,1.647466e-05,-1.053805e-05,-4.300408e-06
1.116000e-10,2.881896e-04,8.309809e-10,-4.998973e-06,-9.286260e-06,1.911907e-05,-6.905314e-05,1.652206e-05,-1.053184e-05,-4.278554e-06
1.118000e-10,2.929444e-04,1.130406e-09,-4.999484e-06,-9.303977e-06,1.904620e-05,-6.843272e-05,1.659925e-05,-1.053900e-05,-4.294864e-06
1.120000e-10,2.976860e-04,1.353344e-09,-5.000340e-06,-9.303872e-06,1.894898e-05,-6.803543e-05,1.669719e-05,-1.055385e-05,-4.347196e-06
1.122000e-10,3.024145e-04,1.483736e-09,-5.001473e-06,-9.278126e-06,1.883231e-05,-6.791968e-05,1.680546e-05,-1.057024e-05,-4.430105e-06
1.124000e-10,3.071302e-04,1.508258e-09,-5.002775e-06,-9.221222e-06,1.870256e-05,-6.812060e-05,1.691279e-05,-1.058209e-05,-4.535232e-06
1.126000e-10,3.118338e-04,1.419123e-09,-5.004108e-06,-9.130782e-06,1.856696e-05,-6.864851e-05,1.700772e-05,-1.058398e-05,-4.652035e-06
1.128000e-10,3.165257e-04,1.217680e-09,-5.005326e-06,-9.008041e-06,1.843303e-05,-6.948808e-05,1.707935e-05,-1.057156e-05,-4.768761e-06
1.130000e-10,3.212066e-04,9.166576e-10,-5.006289e-06,-8.857854e-06,1.830797e-05,-7.059799e-05,1.711803e-05,-1.054188e-05,-4.873517e-06
1.132000e-10,3.258768e-04,5.395564e-10,-5.006881e-06,-8.688282e-06,1.819822e-05,-7.191175e-05,1.711619e-05,-1.049356e-05,-4.955343e-06
1.134000e-10,3.305363e-04,1.172062e-10,-5.007025e-06,-8.509808e-06,1.810899e-05,-7.334063e-05,1.706897e-05,-1.042673e-05,-5.005178e-06
1.136000e-10,3.351850e-04,-3.169793e-10,-5.006685e-06,-8.334320e-06,1.804396e-05,-7.477957e-05,1.697479e-05,-1.034300e-05,-5.016670e-06
1.138000e-10,3.398222e-04,-7.310312e-10,-5.005873e-06,-8.173972e-06,1.800494e-05,-7.611677e-05,1.683553e-05,-1.024530e-05,-4.986739e-06
1.140000e-10,3.444472e-04,-1.096403e-09,-5.004646e-06,-8.040017e-06,1.799173e-05,-7.724620e-05,1.665656e-05,-1.013759e-05,-4.915875e-06
1.142000e-10,3.490591e-04,-1.387994e-09,-5.003102e-06,-7.941701e-06,1.800206e-05,-7.808125e-05,1.644625e-05,-1.002455e-05,-4.808081e-06
1.144000e-10,3.536572e-04,-1.583588e-09,-5.001373e-06,-7.885279e-06,1.803173e-05,-7.856710e-05,1.621535e-05,-9.911097e-06,-4.670481e-06
1.146000e-10,3.582409e-04,-1.664410e-09,-4.999621e-06,-7.873238e-06,1.807491e-05,-7.868897e-05,1.597607e-05,-9.801887e-06,-4.512589e-06
1.148000e-10,3.628095e-04,-1.617737e-09,-4.998016e-06,-7.903841e-06,1.812473e-05,-7.847448e-05,1.574117e-05,-9.700739e-06,-4.345326e-06
1.150000e-10,3.673627e-04,-1.441057e-09,-4.996723e-06,-7.971059e-06,1.817391e-05,-7.798953e-05,1.552297e-05,-9.610210e-06,-4.179896e-06
1.152000e-10,3.719001e-04,-1.145994e-09,-4.995884e-06,-8.064980e-06,1.821554e-05,-7.732880e-05,1.533243e-05,-9.531303e-06,-4.026669e-06
1.154000e-10,3.764215e-04,-7.598081e-10,-4.995599e-06,-8.172691e-06,1.824372e-05,-7.660275e-05,1.517844e-05,-9.463430e-06,-3.894209e-06
1.156000e-10,3.809266e-04,-3.229976e-10,-4.995909e-06,-8.279558e-06,1.825422e-05,-7.592362e-05,1.506716e-05,-9.404608e-06,-3.788556e-06
1.158000e-10,3.854153e-04,1.169662e-10,-4.996790e-06,-8.370789e-06,1.824475e-05,-7.539257e-05,1.500162e-05,-9.351875e-06,-3.712842e-06
1.160000e-10,3.898874e-04,5.140950e-10,-4.998155e-06,-8.433051e-06,1.821509e-05,-7.508935e-05,1.498148e-05,-9.301836e-06,-3.667251e-06
1.162000e-10,3.943434e-04,8.318645e-10,-4.999863e-06,-8.455975e-06,1.816696e-05,-7.506499e-05,1.500312e-05,-9.251271e-06,-3.649307e-06
1.164000e-10,3.987836e-04,1.048168e-09,-5.001732e-06,-8.433331e-06,1.810370e-05,-7.533759e-05,1.505986e-05,-9.197702e-06,-3.654421e-06
1.166000e-10,4.032086e-04,1.155910e-09,-5.003563e-06,-8.363739e-06,1.802984e-05,-7.589111e-05,1.514257e-05,-9.139859e-06,-3.676634e-06
1.168000e-10,4.076189e-04,1.159702e-09,-5.005157e-06,-8.250857e-06,1.795059e-05,-7.667701e-05,1.524042e-05,-9.077995e-06,-3.709433e-06
1.170000e-10,4.120148e-04,1.070690e-09,-5.006343e-06,-8.103006e-06,1.787130e-05,-7.761894e-05,1.534179e-05,-9.014003e-06,-3.746574e-06
1.172000e-10,4.163963e-04,9.021397e-10,-5.006991e-06,-7.932306e-06,1.779694e-05,-7.862091e-05,1.543526e-05,-8.951316e-06,-3.782793e-06
1.174000e-10,4.207630e-04,6.677267e-10,-5.007029e-06,-7.753401e-06,1.773155e-05,-7.957851e-05,1.551053e-05,-8.894565e-06,-3.814322e-06
1.176000e-10,4.251142e-04,3.829061e-10,-5.006449e-06,-7.581898e-06,1.767781e-05,-8.039240e-05,1.555923e-05,-8.848998e-06,-3.839166e-06
1.178000e-10,4.294490e-04,6.794936e-11,-5.005311e-06,-7.432682e-06,1.763681e-05,-8.098210e-05,1.557557e-05,-8.819699e-06,-3.857082e-06
1.180000e-10,4.337667e-04,-2.497756e-10,-5.003736e-06,-7.318271e-06,1.760798e-05,-8.129775e-05,1.555674e-05,-8.810685e-06,-3.869287e-06
1.182000e-10,4.380668e-04,-5.365154e-10,-5.001898e-06,-7.247396e-06,1.758939e-05,-8.132742e-05,1.550312e-05,-8.824003e-06,-3.877942e-06
1.184000e-10,4.423488e-04,-7.567232e-10,-5.000001e-06,-7.223964e-06,1.757811e-05,-8.109837e-05,1.541821e-05,-8.859002e-06,-3.885494e-06
1.186000e-10,4.466125e-04,-8.805640e-10,-4.998258e-06,-7.246573e-06,1.757093e-05,-8.067213e-05,1.530829e-05,-8.911929e-06,-3.894002e-06
1.188000e-10,4.508577e-04,-8.918370e-10,-4.996867e-06,-7.308628e-06,1.756487e-05,-8.013439e-05,1.518188e-05,-8.975971e-06,-3.904549e-06
1.190000e-10,4.550843e-04,-7.932984e-10,-4.995984e-06,-7.399105e-06,1.755781e-05,-7.958188e-05,1.504885e-05,-9.041799e-06,-3.916856e-06
1.192000e-10,4.592920e-04,-6.071100e-10,-4.995703e-06,-7.503863e-06,1.754875e-05,-7.910851e-05,1.491947e-05,-9.098573e-06,-3.929154e-06
1.194000e-10,4.634807e-04,-3.698607e-10,-4.996046e-06,-7.607362e-06,1.753791e-05,-7.879299e-05,1.480331e-05,-9.135276e-06,-3.938348e-06
1.196000e-10,4.676505e-04,-1.236385e-10,-4.996956e-06,-7.694575e-06,1.752661e-05,-7.868933e-05,1.470827e-05,-9.142206e-06,-3.940443e-06
1.198000e-10,4.718014e-04,9.386844e-11,-4.998308e-06,-7.752849e-06,1.751686e-05,-7.882103e-05,1.463975e-05,-9.112384e-06,-3.931167e-06
1.200000e-10,4.759339e-04,2.569517e-10,-4.999921e-06,-7.773458e-06,1.751087e-05,-7.917920e-05,1.460008e-05,-9.042686e-06,-3.906700e-06
1.202000e-10,4.800484e-04,3.548832e-10,-5.001583e-06,-7.752669e-06,1.751051e-05,-7.972443e-05,1.458834e-05,-8.934518e-06,-3.864400e-06
1.204000e-10,4.841450e-04,3.900272e-10,-5.003078e-06,-7.692152e-06,1.751675e-05,-8.039236e-05,1.460050e-05,-8.793930e-06,-3.803410e-06
1.206000e-10,4.882237e-04,3.727254e-10,-5.004215e-06,-7.598693e-06,1.752929e-05,-8.110252e-05,1.462996e-05,-8.631140e-06,-3.725058e-06
1.208000e-10,4.922844e-04,3.157015e-10,-5.004853e-06,-7.483238e-06,1.754636e-05,-8.176948e-05,1.466832e-05,-8.459503e-06,-3.632980e-06
1.210000e-10,4.963264e-04,2.304551e-10,-5.004918e-06,-7.359388e-06,1.756473e-05,-8.231526e-05,1.470639e-05,-8.294035e-06,-3.532922e-06
1.212000e-10,5.003490e-04,1.266831e-10,-5.004415e-06,-7.241531e-06,1.758005e-05,-8.268085e-05,1.473524e-05,-8.149656e-06,-3.432230e-06
1.214000e-10,5.043516e-04,1.397790e-11,-5.003427e-06,-7.142874e-06,1.758744e-05,-8.283500e-05,1.474730e-05,-8.039359e-06,-3.339075e-06
1.216000e-10,5.083339e-04,-9.615874e-11,-5.002104e-06,-7.073621e-06,1.758232e-05,-8.277853e-05,1.473729e-05,-7.972537e-06,-3.261498e-06
1.218000e-10,5.122954e-04,-1.899727e-10,-5.000640e-06,-7.039588e-06,1.756117e-05,-8.254335e-05,1.470289e-05,-7.953706e-06,-3.206399e-06
1.220000e-10,5.162361e-04,-2.536652e-10,-4.999249e-06,-7.041419e-06,1.752233e-05,-8.218648e-05,1.464510e-05,-7.981812e-06,-3.178621e-06
1.222000e-10,5.201559e-04,-2.774201e-10,-4.998132e-06,-7.074561e-06,1.746649e-05,-8.178021e-05,1.456813e-05,-8.050261e-06,-3.180244e-06
1.224000e-10,5.240547e-04,-2.592880e-10,-4.997447e-06,-7.129987e-06,1.739682e-05,-8.140051e-05,1.447892e-05,-8.147701e-06,-3.210235e-06
1.226000e-10,5.279323e-04,-2.067784e-10,-4.997286e-06,-7.195576e-06,1.731878e-05,-8.111553e-05,1.438624e-05,-8.259466e-06,-3.264480e-06
1.228000e-10,5.317888e-04,-1.349871e-10,-4.997663e-06,-7.257946e-06,1.723948e-05,-8.097604e-05,1.429962e-05,-8.369509e-06,-3.336237e-06
1.230000e-10,5.356239e-04,-6.173714e-11,-4.998510e-06,-7.304482e-06,1.716682e-05,-8.100888e-05,1.422807e-05,-8.462543e-06,-3.416938e-06
1.232000e-10,5.394379e-04,-1.688702e-12,-4.999689e-06,-7.325243e-06,1.710843e-05,-8.121425e-05,1.417889e-05,-8.526080e-06,-3.497232e-06
1.234000e-10,5.432309e-04,3.808296e-11,-5.001010e-06,-7.314472e-06,1.707057e-05,-8.156658e-05,1.415676e-05,-8.552072e-06,-3.568131e-06
1.236000e-10,5.470029e-04,5.922551e-11,-5.002262e-06,-7.271478e-06,1.705721e-05,-8.201914e-05,1.416304e-05,-8.537903e-06,-3.622093e-06
1.238000e-10,5.507542e-04,6.969728e-11,-5.003243e-06,-7.200756e-06,1.706936e-05,-8.251140e-05,1.419565e-05,-8.486587e-06,-3.653909e-06
1.240000e-10,5.544844e-04,7.916293e-11,-5.003792e-06,-7.111318e-06,1.710478e-05,-8.297841e-05,1.424925e-05,-8.406145e-06,-3.661257e-06
1.242000e-10,5.581932e-04,9.443395e-11,-5.003814e-06,-7.015325e-06,1.715815e-05,-8.336087e-05,1.431597e-05,-8.308256e-06,-3.644862e-06
1.244000e-10,5.618803e-04,1.169236e-10,-5.003294e-06,-6.926217e-06,1.722176e-05,-8.361420e-05,1.438637e-05,-8.206396e-06,-3.608250e-06
1.246000e-10,5.655451e-04,1.428882e-10,-5.002305e-06,-6.856629e-06,1.728650e-05,-8.371522e-05,1.445067e-05,-8.113738e-06,-3.557123e-06
1.248000e-10,5.691872e-04,1.657903e-10,-5.000991e-06,-6.816389e-06,1.734314e-05,-8.366523e-05,1.449995e-05,-8.041156e-06,-3.498454e-06
1.250000e-10,5.728065e-04,1.792090e-10,-4.999551e-06,-6.810930e-06,1.738366e-05,-8.348897e-05,1.452724e-05,-7.995619e-06,-3.439450e-06
1.252000e-10,5.764026e-04,1.787627e-10,-4.998208e-06,-6.840367e-06,1.740233e-05,-8.322971e-05,1.452836e-05,-7.979241e-06,-3.386504e-06
1.254000e-10,5.799757e-04,1.623656e-10,-4.997172e-06,-6.899376e-06,1.739653e-05,-8.294160e-05,1.450230e-05,-7.989117e-06,-3.344334e-06
1.256000e-10,5.835257e-04,1.292482e-10,-4.996610e-06,-6.977936e-06,1.736706e-05,-8.268053e-05,1.445118e-05,-8.017975e-06,-3.315394e-06
1.258000e-10,5.870523e-04,7.886717e-11,-4.996618e-06,-7.062807e-06,1.731792e-05,-8.249535e-05,1.437988e-05,-8.055523e-06,-3.299677e-06
1.260000e-10,5.905557e-04,1.076162e-11,-4.997205e-06,-7.139529e-06,1.725568e-05,-8.242063e-05,1.429519e-05,-8.090264e-06,-3.294905e-06
1.262000e-10,5.940357e-04,-7.431288e-11,-4.998291e-06,-7.194633e-06,1.718843e-05,-8.247196e-05,1.420488e-05,-8.111502e-06,-3.297081e-06
1.264000e-10,5.974923e-04,-1.725449e-10,-4.999718e-06,-7.217729e-06,1.712453e-05,-8.264448e-05,1.411668e-05,-8.111176e-06,-3.301295e-06
1.266000e-10,6.009254e-04,-2.756296e-10,-5.001274e-06,-7.203131e-06,1.707143e-05,-8.291441e-05,1.403729e-05,-8.085262e-06,-3.302667e-06
1.268000e-10,6.043352e-04,-3.707341e-10,-5.002727e-06,-7.150775e-06,1.703452e-05,-8.324352e-05,1.397168e-05,-8.034475e-06,-3.297247e-06
1.270000e-10,6.077214e-04,-4.422260e-10,-5.003855e-06,-7.066285e-06,1.701642e-05,-8.358557e-05,1.392267e-05,-7.964190e-06,-3.282746e-06
1.272000e-10,6.110841e-04,-4.747390e-10,-5.004488e-06,-6.960159e-06,1.701668e-05,-8.389389e-05,1.389089e-05,-7.883564e-06,-3.258973e-06
1.274000e-10,6.144229e-04,-4.566350e-10,-5.004527e-06,-6.846214e-06,1.703199e-05,-8.412883e-05,1.387501e-05,-7.804027e-06,-3.227913e-06
1.276000e-10,6.177375e-04,-3.828728e-10,-5.003964e-06,-6.739511e-06,1.705683e-05,-8.426393e-05,1.387232e-05,-7.737370e-06,-3.193420e-06
1.278000e-10,6.210277e-04,-2.566286e-10,-5.002880e-06,-6.654088e-06,1.708452e-05,-8.428963e-05,1.387936e-05,-7.693755e-06,-3.160595e-06
1.280000e-10,6.242931e-04,-8.945549e-11,-5.001436e-06,-6.600848e-06,1.710839e-05,-8.421420e-05,1.389273e-05,-7.679976e-06,-3.134928e-06
1.282000e-10,6.275337e-04,9.991791e-11,-4.999848e-06,-6.585925e-06,1.712297e-05,-8.406157e-05,1.390957e-05,-7.698255e-06,-3.121361e-06
1.284000e-10,6.307492e-04,2.879457e-10,-4.998348e-06,-6.609790e-06,1.712485e-05,-8.386668e-05,1.392807e-05,-7.745791e-06,-3.123402e-06
1.286000e-10,6.339396e-04,4.495609e-10,-4.997157e-06,-6.667218e-06,1.711329e-05,-8.366930e-05,1.394747e-05,-7.815121e-06,-3.142459e-06
1.288000e-10,6.371048e-04,5.620876e-10,-4.996444e-06,-6.748142e-06,1.709022e-05,-8.350732e-05,1.396797e-05,-7.895254e-06,-3.177483e-06
1.290000e-10,6.402448e-04,6.091965e-10,-4.996306e-06,-6.839231e-06,1.705983e-05,-8.341081e-05,1.399029e-05,-7.973388e-06,-3.225001e-06
1.292000e-10,6.433595e-04,5.840530e-10,-4.996749e-06,-6.925957e-06,1.702779e-05,-8.339757e-05,1.401518e-05,-8.036930e-06,-3.279523e-06
1.294000e-10,6.464488e-04,4.907523e-10,-4.997691e-06,-6.994826e-06,1.700021e-05,-8.347101e-05,1.404285e-05,-8.075482e-06,-3.334277e-06
1.296000e-10,6.495127e-04,3.434773e-10,-4.998976e-06,-7.035408e-06,1.698247e-05,-8.362022e-05,1.407254e-05,-8.082489e-06,-3.382151e-06
1.298000e-10,6.525511e-04,1.635126e-10,-5.000398e-06,-7.041870e-06,1.697827e-05,-8.382251e-05,1.410232e-05,-8.056258e-06,-3.416700e-06
1.300000e-10,6.555638e-04,-2.500265e-11,-5.001735e-06,-7.013761e-06,1.698888e-05,-8.404755e-05,1.412907e-05,-8.000190e-06,-3.433073e-06
1.302000e-10,6.585509e-04,-1.992885e-10,-5.002785e-06,-6.955946e-06,1.701288e-05,-8.426269e-05,1.414887e-05,-7.922202e-06,-3.428698e-06
1.304000e-10,6.615121e-04,-3.409668e-10,-5.003394e-06,-6.877702e-06,1.704629e-05,-8.443840e-05,1.415747e-05,-7.833416e-06,-3.403655e-06
1.306000e-10,6.644473e-04,-4.374593e-10,-5.003484e-06,-6.791146e-06,1.708322e-05,-8.455299e-05,1.415105e-05,-7.746351e-06,-3.360650e-06
1.308000e-10,6.673563e-04,-4.820633e-10,-5.003060e-06,-6.709241e-06,1.711686e-05,-8.459585e-05,1.412696e-05,-7.672909e-06,-3.304621e-06
1.310000e-10,6.702389e-04,-4.735071e-10,-5.002208e-06,-6.643726e-06,1.714060e-05,-8.456866e-05,1.408431e-05,-7.622480e-06,-3.242028e-06
1.312000e-10,6.730948e-04,-4.156970e-10,-5.001079e-06,-6.603285e-06,1.714915e-05,-8.448449e-05,1.402445e-05,-7.600496e-06,-3.179943e-06
1.314000e-10,6.759241e-04,-3.177899e-10,-4.999866e-06,-6.592260e-06,1.713953e-05,-8.436503e-05,1.395104e-05,-7.607649e-06,-3.125067e-06
1.316000e-10,6.787265e-04,-1.940641e-10,-4.998768e-06,-6.610091e-06,1.711155e-05,-8.423647e-05,1.386978e-05,-7.639891e-06,-3.082835e-06
1.318000e-10,6.815021e-04,-6.276725e-11,-4.997957e-06,-6.651567e-06,1.706793e-05,-8.412495e-05,1.378790e-05,-7.689224e-06,-3.056730e-06
1.320000e-10,6.842507e-04,5.654793e-11,-4.997558e-06,-6.707816e-06,1.701394e-05,-8.405220e-05,1.371321e-05,-7.745122e-06,-3.047903e-06
1.322000e-10,6.869723e-04,1.468905e-10,-4.997619e-06,-6.767871e-06,1.695656e-05,-8.403220e-05,1.365315e-05,-7.796342e-06,-3.055148e-06
1.324000e-10,6.896668e-04,1.977607e-10,-4.998115e-06,-6.820533e-06,1.690345e-05,-8.406930e-05,1.361378e-05,-7.832825e-06,-3.075226e-06
1.326000e-10,6.923341e-04,2.076536e-10,-4.998949e-06,-6.856226e-06,1.686174e-05,-8.415800e-05,1.359893e-05,-7.847363e-06,-3.103470e-06
1.328000e-10,6.949741e-04,1.840422e-10,-4.999969e-06,-6.868548e-06,1.683689e-05,-8.428437e-05,1.360964e-05,-7.836762e-06,-3.134577e-06
1.330000e-10,6.975868e-04,1.407167e-10,-5.000996e-06,-6.855255e-06,1.683193e-05,-8.442877e-05,1.364399e-05,-7.802311e-06,-3.163445e-06
1.332000e-10,7.001720e-04,9.344055e-11,-5.001854e-06,-6.818546e-06,1.684692e-05,-8.456941e-05,1.369732e-05,-7.749497e-06,-3.185936e-06
1.334000e-10,7.027296e-04,5.552386e-11,-5.002400e-06,-6.764599e-06,1.687899e-05,-8.468608e-05,1.376285e-05,-7.687006e-06,-3.199448e-06
1.336000e-10,7.052595e-04,3.481088e-11,-5.002544e-06,-6.702456e-06,1.692286e-05,-8.476347e-05,1.383257e-05,-7.625218e-06,-3.203201e-06
1.338000e-10,7.077616e-04,3.283196e-11,-5.002266e-06,-6.642455e-06,1.697163e-05,-8.479352e-05,1.389833e-05,-7.574420e-06,-3.198224e-06
1.340000e-10,7.102358e-04,4.589760e-11,-5.001617e-06,-6.594468e-06,1.701794e-05,-8.477640e-05,1.395285e-05,-7.543071e-06,-3.187042e-06
1.342000e-10,7.126818e-04,6.721533e-11,-5.000710e-06,-6.566249e-06,1.705507e-05,-8.472009e-05,1.399064e-05,-7.536391e-06,-3.173135e-06
1.344000e-10,7.150997e-04,8.898693e-11,-4.999700e-06,-6.562167e-06,1.707797e-05,-8.463858e-05,1.400861e-05,-7.555506e-06,-3.160264e-06
1.346000e-10,7.174892e-04,1.038498e-10,-4.998755e-06,-6.582517e-06,1.708396e-05,-8.454925e-05,1.400632e-05,-7.597290e-06,-3.151780e-06
1.348000e-10,7.198504e-04,1.056380e-10,-4.998033e-06,-6.623524e-06,1.707306e-05,-8.446975e-05,1.398584e-05,-7.654916e-06,-3.150023e-06
1.350000e-10,7.221831e-04,8.986444e-11,-4.997650e-06,-6.678014e-06,1.704784e-05,-8.441507e-05,1.395131e-05,-7.719000e-06,-3.155921e-06
1.352000e-10,7.244873e-04,5.434559e-11,-4.997668e-06,-6.736642e-06,1.701290e-05,-8.439518e-05,1.390816e-05,-7.779165e-06,-3.168832e-06
1.354000e-10,7.267629e-04,4.967336e-14,-4.998080e-06,-6.789456e-06,1.697404e-05,-8.441366e-05,1.386225e-05,-7.825728e-06,-3.186662e-06
1.356000e-10,7.290099e-04,-6.817412e-11,-4.998815e-06,-6.827529e-06,1.693730e-05,-8.446746e-05,1.381904e-05,-7.851258e-06,-3.206228e-06
1.358000e-10,7.312281e-04,-1.415438e-10,-4.999753e-06,-6.844405e-06,1.690791e-05,-8.454776e-05,1.378280e-05,-7.851726e-06,-3.223798e-06
1.360000e-10,7.334175e-04,-2.083810e-10,-5.000738e-06,-6.837111e-06,1.688958e-05,-8.464177e-05,1.375617e-05,-7.827085e-06,-3.235726e-06
1.362000e-10,7.355779e-04,-2.562169e-10,-5.001613e-06,-6.806588e-06,1.688389e-05,-8.473505e-05,1.373996e-05,-7.781183e-06,-3.239066e-06
1.364000e-10,7.377094e-04,-2.744718e-10,-5.002240e-06,-6.757477e-06,1.689018e-05,-8.481405e-05,1.373325e-05,-7.721042e-06,-3.232081e-06
1.366000e-10,7.398117e-04,-2.569440e-10,-5.002522e-06,-6.697309e-06,1.690578e-05,-8.486827e-05,1.373381e-05,-7.655645e-06,-3.214543e-06
1.368000e-10,7.418848e-04,-2.033942e-10,-5.002422e-06,-6.635242e-06,1.692659e-05,-8.489190e-05,1.373862e-05,-7.594430e-06,-3.187813e-06
1.370000e-10,7.439287e-04,-1.198329e-10,-5.001962e-06,-6.580563e-06,1.694784e-05,-8.488449e-05,1.374461e-05,-7.545767e-06,-3.154656e-06
